Unnamed: 0,Species,Human Host,Accessions,viral_family
388,Curionopolis curiovirus,False,NC_025354.1,0
390,Schmallenberg orthobunyavirus,True,NC_018463.1  NC_018467.1  NC_018464.1,4
391,Human mastadenovirus B,True,AC_000019.1,9
392,Sheeppox virus,False,NC_004002.1,14
393,Malpais Spring vesiculovirus,False,NC_025364.1,0
398,Turlock orthobunyavirus,False,MK514125.1  MK514122.1  MK514119.1,4
399,Avian paraavulavirus 3,False,NC_025373.1,10
401,Achimota pararubulavirus 1,False,NC_025403.1,10
403,Human coronavirus 229E,True,NC_002645.1,13
404,Tuhoko pararubulavirus 1,False,NC_025410.1,10
407,Peruvian horse sickness virus,False,NC_007748.1  NC_007749.1  NC_007750.1  NC_007751.1  NC_007755.1  NC_007752.1  NC_007756.1  NC_007754.1  NC_007753.1  NC_007757.1,18
408,Chilibre phlebovirus,False,MK330756.1  MK330757.1  MK330758.1,4
409,Murine mastadenovirus A,False,NC_000942.1,9
410,Mammalian orthorubulavirus 5,True,NC_006430.1,10
412,Rockport orthohantavirus,False,NC_038695.1  NC_038694.1  NC_038696.1,19
414,Achimota pararubulavirus 2,False,NC_025404.1,10
416,Rotavirus C,True,NC_007547.1  NC_007546.1  NC_007572.1  NC_007574.1  NC_007570.1  NC_007543.1  NC_007544.1  NC_007571.1  NC_007545.1  NC_007569.1  NC_007573.1,18
420,Porcine respirovirus 1,False,NC_025402.1,10
421,Changuinola virus,True,NC_022639.1  NC_022633.1  NC_022634.1  NC_022640.1  NC_022635.1  NC_022641.1  NC_022636.1  NC_022637.1  NC_022642.1  NC_022638.1,18
423,Bovine nidovirus 1,False,NC_027199.1,29
425,Drosophila affinis sigmavirus,False,NC_038278.1,0
426,Mus musculus polyomavirus 1,False,NC_001515.2,3
431,Primate erythroparvovirus 1,True,NC_000883.2,17
432,Drosophila X virus,False,NC_004177.1  NC_004169.1,30
435,Yaba monkey tumor virus,False,NC_005179.1,14
439,Murine mastadenovirus B,False,NC_014899.1,9
440,Lebombo virus,True,JQ610665.1  JQ610666.1  JQ610667.1  JQ610668.1  JQ610669.1  JQ610670.1  JQ610671.1  JQ610672.1  JQ610673.1  JQ610674.1,18
442,Ferak feravirus,False,KP710246.1  KP710264.1  KP710267.1,33
443,Chinook salmon nidovirus 1,False,NC_026812.1,29
444,Avian orthoavulavirus 1,True,NC_039223.1,10
448,Main Drain orthobunyavirus,False,MH484309.1  MH484310.1  MH484311.1,4
449,Nova mobatvirus,False,NC_034465.1  NC_034470.1  NC_034464.1,19
452,Barur ledantevirus,False,NC_034535.1,0
453,Severe acute respiratory syndrome-related coronavirus,True,NC_004718.3,13
456,Equine mastadenovirus B,False,NC_027705.1,9
457,Micromonas pusilla reovirus,False,NC_008171.1  NC_008172.1  NC_008173.1  NC_008174.1  NC_008175.1  NC_008176.1  NC_008177.1  NC_008178.1  NC_008179.1  NC_008180.1  NC_008181.1,18
459,Volepox virus,False,NC_031033.1,14
470,Marco hapavirus,False,NC_034530.1,0
471,Mamastrovirus 13,False,NC_002469.1,24
472,Imjin thottimvirus,False,NC_034564.1  NC_034557.1  NC_034558.1,19
473,Keuraliba ledantevirus,False,NC_034540.1,0
474,Tuhoko pararubulavirus 3,False,NC_025350.1,10
477,Sapporo virus,True,NC_006554.1,26
478,Rice hoja blanca tenuivirus,False,NC_036597.1  NC_036598.1  NC_036602.1  NC_036599.1,12
479,Canine mastadenovirus A,False,NC_001734.1,9
480,Mus musculus polyomavirus 2,False,NC_001505.2,3
484,Tula orthohantavirus,True,NC_005226.1  NC_005228.1  NC_005227.2,19
485,Mamastrovirus 9,True,NC_013060.1,24
488,Salmonid novirhabdovirus,False,NC_001652.1,0
492,Avian metaavulavirus 8,False,NC_039195.1,10
493,Bat coronavirus HKU10,False,NC_018871.1,13
494,Rousettus bat coronavirus HKU9,False,NC_009021.1,13
495,Radi vesiculovirus,False,NC_038287.1,0
496,Carnivore bocaparvovirus 1,False,NC_004442.1,17
497,Tree shrew mastadenovirus A,False,AC_000190.1,9
498,Kamese hapavirus,False,NC_034450.1,0
500,Human coronavirus NL63,True,NC_005831.2,13
501,Montano orthohantavirus,False,NC_034403.1  NC_034397.1  NC_034396.1,19
502,Rice dwarf virus,False,NC_003760.1  NC_003761.1  NC_003762.1  NC_003763.1  NC_003764.1  NC_003765.1  NC_003766.1  NC_003767.1  NC_003768.1  NC_003772.1  NC_003773.1  NC_003774.1,18
503,Drosophila obscura sigmavirus,False,NC_022580.1,0
504,Ovine atadenovirus D,False,NC_004037.2,9
505,Beluga whale coronavirus SW1,False,NC_010646.1,13
507,Human orthorubulavirus 2,True,NC_003443.1,10
510,Human orthorubulavirus 4,True,NC_021928.1,10
511,Kibale herbevirus,False,NC_034460.1  NC_034468.1  NC_034458.1,4
512,Orungo virus,True,JQ610675.1  JQ610676.1  JQ610677.1  JQ610678.1  JQ610679.1  JQ610680.1  JQ610681.1  JQ610682.1  JQ610683.1  JQ610684.1,18
514,Moussa virus,False,NC_025359.1,0
517,Cumuto goukovirus,False,KF543244.1  KF543245.1  KF543246.1,12
518,Raccoonpox virus,False,NC_027213.1,14
519,Bovine mastadenovirus B,False,AC_000002.1,9
520,Human respirovirus 3,True,NC_001796.2,10
523,Pipistrellus bat coronavirus HKU5,False,NC_009020.1,13
524,Dobrava-Belgrade orthohantavirus,True,NC_005235.1  NC_005234.1  NC_005233.1,19
525,Cao Bang orthohantavirus,False,NC_034485.1  NC_034474.1  NC_034484.1,19
526,Rabbit fibroma virus,False,NC_001266.1,14
527,White-eye coronavirus HKU16,False,NC_016991.1,13
528,Insect shangavirus,False,NC_031221.1  NC_031222.1  NC_031223.1,4
529,Zegla orthobunyavirus,False,NC_043687.1  NC_043688.1  NC_043686.1,4
531,Chobar Gorge virus,False,NC_027553.1  NC_027554.1  NC_027555.1  NC_027556.1  NC_027557.1  NC_027558.1  NC_027559.1  NC_027560.1  NC_027561.1  NC_027562.1,18
532,Hantaan orthohantavirus,True,NC_005218.1,19
533,Maraba vesiculovirus,False,NC_025255.1,0
534,Wad Medani virus,False,NC_027533.1  NC_027539.1  NC_027540.1  NC_027541.1  NC_027542.1  NC_027543.1  NC_027544.1  NC_027545.1  NC_027546.1  NC_027547.1,18
538,Yellowtail ascites virus,False,NC_004168.1  NC_004176.1,30
539,Choclo orthohantavirus,True,NC_038374.1  NC_038373.1,19
540,Rotavirus D,False,NC_014511.1  NC_014512.1  NC_014513.1  NC_014514.1  NC_014515.1  NC_014516.1  NC_014517.1  NC_014518.1  NC_014519.1  NC_014520.1  NC_014521.1,18
542,African swine fever virus,False,NC_001659.2,36
543,Wound tumor virus,False,NC_038948.1  NC_038944.1  NC_038949.1  NC_038945.1  NC_038951.1  NC_038946.1  NC_038950.1  NC_038947.1  NC_038952.1,18
544,Rabbit picobirnavirus,False,NC_038919.1,35
545,Maize fine streak nucleorhabdovirus,False,NC_005974.1,0
546,Avian metaavulavirus 11,False,NC_025407.1,10
547,Chandipura vesiculovirus,True,NC_020805.1,0
548,Coffee ringspot dichorhavirus,False,NC_038756.1  NC_038755.1,0
551,Rhinolophus bat coronavirus HKU2,False,NC_009988.1,13
553,Lettuce big-vein associated varicosavirus,False,NC_011558.1  NC_011568.1,0
554,Fly wubeivirus,False,NC_031298.1  NC_031295.1  NC_031297.1,12
555,Monkeypox virus,True,NC_003310.1,14
557,Mumps orthorubulavirus,True,NC_002200.1,10
561,Rodent protoparvovirus 2,False,AF036710.1,17
562,Drosophila ananassae sigmavirus,False,NC_038279.1,0
564,Cocal vesiculovirus,True,NC_028255.1,0
565,Lumpy skin disease virus,False,NC_003027.1,14
566,Wutai mosquito phasivirus,False,NC_031317.1  NC_031318.1  NC_031319.1,12
567,Rubella virus,True,NC_001545.2,37
569,Quaranfil quaranjavirus,True,GQ499302.1  GQ499303.1  FJ861695.1  JN412853.1  FJ861694.1  GQ499304.1,28
570,Kenkeme orthohantavirus,False,NC_034560.1  NC_034565.1  NC_034559.1,19
571,Luxi orthohantavirus,False,NC_038529.1  NC_038528.1  NC_038530.1,19
572,Kimberley ephemerovirus,False,NC_025396.1,0
573,Goatpox virus,False,NC_004003.1,14
574,Oita ledantevirus,False,NC_034548.1,0
575,Swinepox virus,False,NC_003389.1,14
578,Gouleako goukovirus,False,HQ541738.1  HQ541737.1  HQ541736.1,12
580,Middle East respiratory syndrome-related coronavirus,True,NC_019843.3,13
582,Newbury 1 virus,False,NC_007916.1,26
583,Murine coronavirus,False,NC_012936.1,13
586,Mosqueiro hapavirus,False,NC_034448.1,0
588,Herbert herbevirus,False,JQ659256.1  JQ659257.1  JQ659258.1,4
589,Nipah henipavirus,True,NC_002728.1,10
590,Avian coronavirus,False,NC_001451.1,13
594,Piscine novirhabdovirus,False,NC_000855.1,0
595,Cetacean morbillivirus,False,NC_005283.1,10
596,Tuhoko pararubulavirus 2,False,NC_025348.1,10
599,Rice stripe tenuivirus,False,NC_003755.1  NC_003754.1  NC_003776.1  NC_003753.1,12
600,Mamastrovirus 2,False,NC_024701.1,24
601,Eggplant mottled dwarf nucleorhabdovirus,False,NC_025389.1,0
603,Small ruminant morbillivirus,False,NC_006383.2,10
604,Ovine mastadenovirus A,False,NC_002513.1,9
605,Equine torovirus,False,MG996765.1,29
609,Hirame novirhabdovirus,False,NC_005093.1,0
610,Avian metaavulavirus 6,False,NC_039194.1,10
611,European brown hare syndrome virus,False,NC_002615.1,26
613,Mamastrovirus 10,False,NC_004579.1,24
616,Indiana vesiculovirus,True,NC_038236.1,0
619,Pike fry sprivivirus,False,NC_025371.1,0
620,Reptilian ferlavirus,False,NC_005084.2,10
622,Dabieshan orthohantavirus,False,NC_038383.1  NC_038384.1,19
625,African horse sickness virus,False,NC_006021.1  NC_005996.1  NC_006017.1  NC_006012.1  NC_006020.1  NC_006018.1  NC_006011.1  NC_006019.1  NC_006016.1  NC_006009.1,18
626,Strawberry crinkle cytorhabdovirus,False,MH129615.1,0
627,Bovine fever ephemerovirus,False,NC_002526.1,0
628,Liao ning virus,False,NC_007736.1  NC_007737.1  NC_007738.1  NC_007739.1  NC_007740.1  NC_007741.1  NC_007742.1  NC_007743.1  NC_007744.1  NC_007745.1  NC_007746.1  NC_007747.1,18
629,Ngaingan hapavirus,False,NC_013955.1,0
630,Thottopalayam thottimvirus,True,NC_010707.1  NC_010708.1  NC_010704.1,19
631,Epizootic hemorrhagic disease virus,False,NC_013396.1  NC_013397.1  NC_013398.1  NC_013399.1  NC_013400.1  NC_013401.1  NC_013403.1  NC_013402.1  NC_013404.1  NC_013405.1,18
633,Porcine torovirus,False,NC_022787.1,29
634,Gray Lodge hapavirus,False,NC_034541.1,0
635,Orchid fleck dichorhavirus,False,NC_009608.1  NC_009609.1,0
636,Murine respirovirus,False,NC_001552.1,10
641,Bruges orthohantavirus,False,NC_034402.1  NC_034395.1  NC_034394.1,19
642,Eubenangee virus,False,JQ070376.1  JQ070377.1  JQ070378.1  JQ070379.1  JQ070380.1  JQ070381.1  JQ070382.1  JQ070383.1  JQ070384.1  JQ070385.1,18
643,Barley yellow striate mosaic cytorhabdovirus,False,NC_028244.1,0
644,Nkolbisson ledantevirus,False,NC_034539.1,0
646,Northern cereal mosaic cytorhabdovirus,False,NC_002251.1,0
647,Fathead minnow nidovirus 1,False,NC_038295.1,29
648,Wigeon coronavirus HKU20,False,NC_016995.1,13
651,Avian orthoavulavirus 13,False,NC_030231.1,10
653,Tete orthobunyavirus,False,KM972719.1  KM972720.1  KM972721.1,4
654,Avian orthoavulavirus 9,False,NC_025390.1,10
657,Perinet vesiculovirus,False,NC_025394.1,0
658,Sangassou orthohantavirus,False,NC_034517.1  NC_034516.1  NC_034526.1,19
659,Fikirini ledantevirus,False,NC_025341.1,0
660,Datura yellow vein nucleorhabdovirus,False,NC_028231.1,0
661,Mossuril hapavirus,False,NC_038275.1,0
663,Taro vein chlorosis nucleorhabdovirus,False,NC_006942.1,0
665,Arboretum almendravirus,False,NC_025393.1,0
667,Mapuera orthorubulavirus,False,NC_009489.1,10
668,Great Island virus,True,NC_014522.1  NC_014523.1  NC_014524.1  NC_014525.1  NC_014526.1  NC_014527.1  NC_014528.1  NC_014529.1  NC_014530.1  NC_014531.1,18
669,Chenuda virus,False,KP268794.1  KP268795.1  KP268796.1  KP268797.1  KP268798.1  KP268799.1  KP268800.1  KP268801.1  KP268802.1  KP268803.1,18
670,Influenza D virus,False,NC_036616.1  NC_036615.1  NC_036619.1  NC_036618.1  NC_036617.1  NC_036620.1  NC_036621.1,28
672,Scotophilus bat coronavirus 512,False,NC_009657.1,13
674,Mojiang henipavirus,False,NC_025352.1,10
675,Mount Elgon bat ledantevirus,False,NC_034545.1,0
678,Tanapox virus,True,NC_002642.1,14
679,Yata ephemerovirus,False,NC_028241.1,0
680,Carajas vesiculovirus,False,NC_038285.1,0
681,Colocasia bobone disease-associated cytorhabdovirus,False,NC_034551.1,0
684,Le Dantec ledantevirus,False,NC_034443.1,0
685,Bat mumps orthorubulavirus,False,NC_038271.1,10
686,Myxoma virus,False,NC_001132.2,14
687,Fukuoka ledantevirus,False,NC_034454.1,0
688,Potato yellow dwarf nucleorhabdovirus,False,NC_016136.1,0
691,Badu phasivirus,False,NC_038257.1  NC_038258.1  NC_038259.1,12
692,Kumasi ledantevirus,False,NC_028236.1,0
694,St Croix River virus,False,NC_005997.1  NC_005998.1  NC_005999.1  NC_006000.1  NC_006001.1  NC_006002.1  NC_006003.1  NC_006004.1  NC_006005.1  NC_006006.1,18
695,Alphaarterivirus equid,False,NC_002532.2,22
696,Human mastadenovirus F,True,NC_001454.1,9
698,Hendra henipavirus,True,NC_001906.3,10
699,Reptile sunshinevirus 1,False,NC_025345.1,38
700,Kappaarterivirus wobum,False,NC_026811.2,22
704,Menangle pararubulavirus,True,NC_007620.1,10
706,Sena Madureira sripuvirus,False,NC_034529.1,0
708,Yongjia ledantevirus,False,NC_031305.1,0
709,Tioman pararubulavirus,False,NC_004074.1,10
710,Salmon aquaparamyxovirus,False,NC_025360.1,10
711,Rice gall dwarf virus,False,NC_009245.1  NC_009241.1  NC_009248.1  NC_009242.1  NC_009249.1  NC_009243.1  NC_009250.1  NC_009244.1  NC_009251.1  NC_009252.1  NC_009246.1  NC_009247.1,18
713,Carp sprivivirus,False,NC_002803.1,0
714,Rotavirus B,True,NC_021541.1  NC_021545.1  NC_021551.1  NC_021543.1  NC_021546.1  NC_021544.1  NC_021547.1  NC_021548.1  NC_021542.1  NC_021550.1  NC_021549.1,18
715,Landjia hapavirus,False,NC_034533.1,0
719,Cedar henipavirus,False,NC_025351.1,10
