Unnamed: 0,Species,Human Host,Accessions,viral_family
94,Kyasanur Forest disease virus,True,JF416960.1,5
95,Madariaga virus,True,NC_023812.1,21
97,Reston ebolavirus,True,NC_004161.1,27
99,Human immunodeficiency virus 1,True,NC_001802.1,16
102,Powassan virus,True,NC_003687.1,5
103,Bagaza virus,True,NC_012534.1,5
104,Morreton vesiculovirus,False,NC_034508.1,0
105,Langat virus,True,NC_003690.1,5
106,Cacipacore virus,True,NC_026623.1,5
107,Frijoles phlebovirus,False,KX611391.1  KX611392.1  KX611393.1,12
108,West Nile virus,True,NC_001563.2,5
110,Machupo mammarenavirus,True,NC_005079.1  NC_005078.1,15
111,Macacine gammaherpesvirus 4,False,NC_006146.1,7
113,Mopeia mammarenavirus,False,NC_006574.1  NC_006575.1,15
116,Kedougou virus,False,NC_012533.1,5
117,Salehabad phlebovirus,False,NC_029127.1  NC_029128.1  NC_029129.1,12
118,Cercopithecine alphaherpesvirus 9,False,NC_002686.2,7
119,Cabassou virus,False,AF075259.1,21
122,Tonate virus,True,AF075254.1,21
124,Caprine arthritis encephalitis virus,False,NC_001463.1,16
125,Piscihepevirus A,False,NC_015521.1,32
126,Yokose virus,False,NC_005039.1,5
127,Infectious pancreatic necrosis virus,False,NC_001915.1  NC_001916.1,30
128,Human alphaherpesvirus 1,True,NC_001806.2,7
130,Isfahan vesiculovirus,True,NC_020806.1,0
131,West Caucasian bat lyssavirus,True,NC_025377.1,0
133,Salmon pancreas disease virus,False,NC_003930.1,21
135,Mamastrovirus 1,True,NC_030922.1,24
136,Wesselsbron virus,True,NC_012735.1,5
138,Kadam virus,False,NC_033724.1,5
140,Ungulate bocaparvovirus 1,False,NC_001540.1,17
141,Pegivirus C,True,NC_001710.1,5
142,Human gammaherpesvirus 8,True,NC_009333.1,7
145,Simian orthorubulavirus,False,NC_006428.1,10
146,Candiru phlebovirus,True,NC_015374.1  NC_015373.1  NC_015375.1,12
147,Ippy mammarenavirus,False,NC_007906.1  NC_007905.1,15
150,Huaiyangshan banyangvirus,True,NC_018136.1  NC_018138.1  NC_018137.1,12
154,Human immunodeficiency virus 2,True,NC_001722.1,16
155,Sandfly fever Naples phlebovirus,True,NC_006319.1  NC_006320.1  NC_006318.1,12
156,Edge Hill virus,False,NC_030289.1,5
157,Shimoni bat lyssavirus,True,NC_025365.1,0
158,Argentinian mammarenavirus,True,NC_005080.1  NC_005081.1,15
160,Carnivore amdoparvovirus 1,False,MF285607.1,17
162,Klamath tupavirus,False,NC_034549.1,0
163,Punta Toro phlebovirus,True,NC_027203.1  NC_027201.1  NC_027202.1,12
164,Mamastrovirus 3,False,NC_025379.1,24
166,Walleye dermal sarcoma virus,False,NC_001867.1,16
169,Piry vesiculovirus,True,KU178986.1,0
170,Pegivirus I,False,NC_038437.1,5
171,Taterapox virus,False,NC_008291.1,14
174,Human betaherpesvirus 5,True,NC_006273.2,7
175,Sindbis virus,True,KF981618.1,21
176,Alagoas vesiculovirus,True,NC_025353.1,0
178,Puumala orthohantavirus,True,NC_005225.1  NC_005223.1  NC_005224.1,19
182,Ikoma lyssavirus,True,NC_018629.1,0
184,Sosuga pararubulavirus,True,NC_025343.1,10
186,Eastern equine encephalitis virus,True,NC_003899.1,21
188,Rotterdam reptarenavirus,False,NC_018484.1  NC_018481.1,15
190,Yellow fever virus,True,JX898871.1,5
191,Tamdy orthonairovirus,False,NC_031284.1  NC_031285.1  NC_031286.1,25
193,Tacaribe mammarenavirus,True,NC_004292.1  NC_004293.1,15
194,White bream virus,False,NC_008516.1,29
195,Avian metaavulavirus 5,False,NC_025361.1,10
196,Ntaya virus,True,NC_018705.3,5
200,Phocine morbillivirus,False,NC_028249.1,10
201,Andes orthohantavirus,True,NC_003468.2  NC_003467.2  NC_003466.1,19
203,Hepacivirus K,False,NC_038430.1,5
206,Western chimpanzee simian foamy virus,True,NC_001364.1,16
207,Fusong orthohantavirus,False,NC_038447.1  NC_038446.1,19
208,Betacoronavirus 1,True,NC_006213.1,13
209,Rinderpest morbillivirus,False,NC_006296.2,10
211,Panine betaherpesvirus 2,False,NC_003521.1,7
213,Pseudocowpox virus,True,NC_013804.1,14
214,Uukuniemi phlebovirus,True,NC_005214.1  NC_005220.1  NC_005221.1,12
215,Human gammaherpesvirus 4,True,NC_007605.1,7
217,Barmah Forest virus,True,NC_001786.1,21
218,Orf virus,True,NC_005336.1,14
219,Sakhalin orthonairovirus,False,KU925494.1  KU925495.1  KU925496.1,25
220,Rift Valley fever phlebovirus,True,NC_014397.1  NC_014396.1  NC_014395.1,12
221,Squirrelpox virus,False,NC_022563.1,14
222,Macacine gammaherpesvirus 5,False,NC_003401.1,7
223,Quezon mobatvirus,False,NC_034401.1  NC_034393.1  NC_034400.1,19
224,Bovine leukemia virus,False,NC_001414.1,16
225,Parapoxvirus of red deer in New Zealand,False,NC_025963.1,14
226,Maporal orthohantavirus,False,NC_034553.1  NC_034552.1  NC_034566.1,19
228,Cercopithecine betaherpesvirus 5,False,NC_012783.2,7
229,Kokobera virus,True,NC_032088.1,5
230,Anguillid perhabdovirus,False,NC_022581.1,0
232,Bayou orthohantavirus,True,NC_038299.1  NC_038300.1  NC_038298.1,19
233,Western equine encephalitis virus,True,NC_003908.1,21
237,Ghanaian bat henipavirus,False,NC_025256.1,10
238,Adeno-associated dependoparvovirus B,True,NC_006152.1,17
239,Alphacoronavirus 1,False,NC_002306.3,13
240,Rhesus macaque simian foamy virus,True,NC_010819.1,16
242,Sin Nombre orthohantavirus,True,NC_005217.1  NC_005215.1  NC_005216.1,19
243,Human coronavirus HKU1,True,NC_006577.2,13
246,Avastrovirus 3,False,NC_005790.1,24
247,Porcine orthorubulavirus,False,NC_009640.1,10
248,Mamastrovirus 8,True,GQ415660.1,24
249,Banzi virus,True,DQ859056.1,5
251,Drosophila immigrans sigmavirus,False,NC_038280.1,0
253,Saboya virus,False,NC_033697.1,5
255,Whataroa virus,False,NC_016961.1,21
256,Human respirovirus 1,True,NC_003461.1,10
257,Variola virus,True,NC_001611.1,14
258,Dengue virus,True,NC_001477.1,5
259,Tupaiid betaherpesvirus 1,False,NC_002794.1,7
260,Ectromelia virus,False,NC_004105.1,14
261,Equine foamy virus,False,NC_002201.1,16
263,Grivet simian foamy virus,True,NC_010820.1,16
264,Thailand orthohantavirus,False,NC_034556.1  NC_034563.1  NC_034555.1,19
266,Latino mammarenavirus,False,NC_010760.1  NC_010758.1,15
267,Pestivirus E,False,NC_024018.2,5
268,Mamastrovirus 5,False,KY765684.1,24
270,Jembrana disease virus,False,U21603.1,16
271,Ball python nidovirus 1,False,NC_024709.1,29
272,Merino Walk mammarenavirus,False,NC_023763.1  NC_023764.1,15
274,Rochambeau curiovirus,False,NC_034534.1,0
276,Simian immunodeficiency virus,True,NC_001549.1,16
277,Carnivore protoparvovirus 1,False,NC_001539.1,17
278,Avian paraavulavirus 4,False,NC_019531.1,10
279,Golden reptarenavirus,False,NC_018482.1  NC_018483.1,15
281,Seoul orthohantavirus,True,NC_005238.1  NC_005237.1  NC_005236.1,19
282,Crimean-Congo hemorrhagic fever orthonairovirus,True,NC_005301.3  NC_005300.2  NC_005302.1,25
283,California reptarenavirus,False,NC_023762.1  NC_023761.1,15
285,Snakehead novirhabdovirus,False,NC_000903.1,0
286,Jurona vesiculovirus,True,NC_025392.1,0
287,Primate T-lymphotropic virus 3,True,EU649782.1,16
290,Camelpox virus,False,NC_003391.1,14
291,Iriri curiovirus,False,NC_034544.1,0
292,Loei River mammarenavirus,False,KC669693.1  KC669698.1,15
294,Hedgehog coronavirus 1,False,NC_022643.1,13
295,Teviot pararubulavirus,False,NC_039198.1,10
298,Meaban virus,False,NC_033721.1,5
299,Rodent protoparvovirus 1,False,NC_001510.1,17
300,Squirrel monkey retrovirus,False,NC_001514.1,16
301,Montana myotis leukoencephalitis virus,False,NC_004119.1,5
302,Khabarovsk orthohantavirus,False,NC_034519.1  NC_034518.1  NC_034527.1,19
303,Tylonycteris bat coronavirus HKU4,False,NC_009019.1,13
305,Adeno-associated dependoparvovirus A,True,NC_002077.1,17
306,Jutiapa virus,False,NC_026620.1,5
307,Bovine respirovirus 3,False,NC_002161.1,10
309,Flexal mammarenavirus,True,NC_010759.1  NC_010757.1,15
311,Alcelaphine gammaherpesvirus 2,False,NC_024382.1,7
312,Mouse mammary tumor virus,False,NC_001503.1,16
313,Bouboui virus,True,NC_033693.1,5
314,Canine morbillivirus,True,NC_001921.1,10
317,Marburg marburgvirus,True,NC_001608.3,27
318,Cano Delgadito orthohantavirus,False,NC_034515.1  NC_034525.1  NC_034528.1,19
322,Human alphaherpesvirus 2,True,NC_001798.2,7
324,Callitrichine gammaherpesvirus 3,False,NC_004367.1,7
327,Serra do Navio mammarenavirus,False,NC_010251.1  NC_010247.1,15
328,Bowe orthohantavirus,False,NC_034407.1  NC_034406.1  NC_034405.1,19
329,Mucambo virus,True,AF075253.1,21
330,Puma lentivirus,False,U03982.1,16
331,Kern Canyon ledantevirus,False,NC_034451.1,0
332,Luna mammarenavirus,False,NC_016153.1  NC_016152.1,15
333,Common moorhen coronavirus HKU21,False,NC_016996.1,13
335,Avian metaavulavirus 7,False,NC_025347.1,10
336,Night heron coronavirus HKU19,False,NC_016994.1,13
337,Ovine gammaherpesvirus 2,False,NC_007646.1,7
338,Bovine papular stomatitis virus,True,NC_005337.1,14
339,Chapare mammarenavirus,True,NC_010563.1  NC_010562.1,15
340,Nishimuro ledantevirus,False,NC_038276.1,0
341,Tupaia tupavirus,False,NC_007020.1,0
342,Lymphocytic choriomeningitis mammarenavirus,True,NC_004291.1  NC_004294.1,15
343,Primate T-lymphotropic virus 2,True,Y13051.1,16
346,Tamiami mammarenavirus,False,NC_010702.1  NC_010701.1,15
348,Mason-Pfizer monkey virus,False,NC_001550.1,16
349,Phasi Charoen-like phasivirus,False,NC_038262.1  NC_038261.1  NC_038263.1,12
350,Saimiriine gammaherpesvirus 2,False,NC_001350.1,7
351,Psittaciform 1 orthobornavirus,False,NC_030688.1,31
352,Pirital mammarenavirus,False,NC_005897.1  NC_005894.1,15
354,Rice yellow stunt nucleorhabdovirus,False,NC_003746.1,0
355,Woolly monkey sarcoma virus,False,NC_009424.5,16
357,Murid betaherpesvirus 2,False,NC_002512.2,7
358,Perch perhabdovirus,False,NC_020803.1,0
359,Hazara orthonairovirus,False,NC_038709.1  NC_038710.1  NC_038711.1,25
360,Mink coronavirus 1,False,NC_023760.1,13
361,Yichang insect goukovirus,False,NC_031320.1  NC_031321.1  NC_031322.1,12
363,Hepacivirus E,False,KC815310.1,5
364,Jeju orthohantavirus,False,NC_034399.1  NC_034404.1  NC_034398.1,19
365,Gibbon ape leukemia virus,False,KT724048.1,16
367,Lunk mammarenavirus,False,NC_018711.1  NC_018710.1,15
368,Cowpox virus,True,NC_003663.2,14
370,Ungulate protoparvovirus 1,False,NC_001718.1,17
372,Equid alphaherpesvirus 3,False,NC_024771.1,7
374,Allpahuayo mammarenavirus,False,NC_010249.1  NC_010253.1,15
375,Fugong orthohantavirus,False,NC_034467.1  NC_034466.1  NC_034473.1,19
376,New Jersey vesiculovirus,True,NC_024473.1,0
377,Itacaiunas curiovirus,False,NC_034536.1,0
378,Avastrovirus 1,False,NC_002470.1,24
379,Equid gammaherpesvirus 2,False,NC_001650.2,7
381,Feline immunodeficiency virus,False,NC_001482.1,16
383,Laibin mobatvirus,False,NC_038515.1  NC_038513.1  NC_038514.1,19
384,American bat vesiculovirus,False,NC_022755.1,0
385,Dugbe orthonairovirus,True,NC_004159.1  NC_004158.1  NC_004157.1,25
386,Equid alphaherpesvirus 4,False,NC_001844.1,7
387,Molluscum contagiosum virus,True,NC_001731.1,14
388,Curionopolis curiovirus,False,NC_025354.1,0
389,Pegivirus F,False,NC_038434.1,5
392,Sheeppox virus,False,NC_004002.1,14
393,Malpais Spring vesiculovirus,False,NC_025364.1,0
394,Lassa mammarenavirus,True,NC_004297.1  NC_004296.1,15
397,Human alphaherpesvirus 3,True,NC_001348.1,7
399,Avian paraavulavirus 3,False,NC_025373.1,10
401,Achimota pararubulavirus 1,False,NC_025403.1,10
403,Human coronavirus 229E,True,NC_002645.1,13
404,Tuhoko pararubulavirus 1,False,NC_025410.1,10
405,Hepacivirus F,False,NC_038427.1,5
406,Saumarez Reef virus,False,NC_033726.1,5
410,Mammalian orthorubulavirus 5,True,NC_006430.1,10
411,Bear Canyon mammarenavirus,False,NC_010255.1  NC_010256.1,15
412,Rockport orthohantavirus,False,NC_038695.1  NC_038694.1  NC_038696.1,19
413,Kasokero orthonairovirus,True,NC_036636.1  NC_029933.1  NC_029932.1,25
414,Achimota pararubulavirus 2,False,NC_025404.1,10
415,Pegivirus G,False,NC_038435.1,5
419,Orthohepevirus B,False,NC_023425.1,32
420,Porcine respirovirus 1,False,NC_025402.1,10
423,Bovine nidovirus 1,False,NC_027199.1,29
424,Lujo mammarenavirus,True,NC_012777.1  NC_012776.1,15
425,Drosophila affinis sigmavirus,False,NC_038278.1,0
427,Equine infectious anemia virus,False,NC_001450.1,16
431,Primate erythroparvovirus 1,True,NC_000883.2,17
432,Drosophila X virus,False,NC_004177.1  NC_004169.1,30
433,Gairo mammarenavirus,False,NC_026247.1  NC_026246.1,15
435,Yaba monkey tumor virus,False,NC_005179.1,14
437,Cervid alphaherpesvirus 2,False,MH036943.1,7
441,Oliveros mammarenavirus,False,NC_010250.1  NC_010248.1,15
443,Chinook salmon nidovirus 1,False,NC_026812.1,29
444,Avian orthoavulavirus 1,True,NC_039223.1,10
445,Whitewater Arroyo mammarenavirus,True,NC_010703.1  NC_010700.1,15
446,Mammalian 2 orthobornavirus,True,NC_030701.1,31
447,Wenzhou mammarenavirus,False,NC_026019.1  NC_026018.1,15
449,Nova mobatvirus,False,NC_034465.1  NC_034470.1  NC_034464.1,19
452,Barur ledantevirus,False,NC_034535.1,0
453,Severe acute respiratory syndrome-related coronavirus,True,NC_004718.3,13
454,Jaagsiekte sheep retrovirus,False,NC_001494.1,16
455,Bovine immunodeficiency virus,False,NC_001413.1,16
458,Hepacivirus G,False,KJ950938.1,5
459,Volepox virus,False,NC_031033.1,14
460,Waterbird 1 orthobornavirus,False,NC_029642.1,31
462,Phnom Penh bat virus,False,NC_034007.1,5
463,Dera Ghazi Khan orthonairovirus,False,KU925437.1  KU925438.1  KU925439.1,25
464,Visna-maedi virus,False,NC_001452.1,16
465,Equid gammaherpesvirus 5,False,NC_026421.1,7
467,Thiafora orthonairovirus,True,NC_029909.1  NC_029934.1  NC_029910.1,25
468,Feline foamy virus,False,NC_001871.1,16
469,Hepacivirus C,True,NC_004102.1,5
470,Marco hapavirus,False,NC_034530.1,0
471,Mamastrovirus 13,False,NC_002469.1,24
472,Imjin thottimvirus,False,NC_034564.1  NC_034557.1  NC_034558.1,19
473,Keuraliba ledantevirus,False,NC_034540.1,0
474,Tuhoko pararubulavirus 3,False,NC_025350.1,10
475,Hepacivirus L,False,NC_031916.1,5
478,Rice hoja blanca tenuivirus,False,NC_036597.1  NC_036598.1  NC_036602.1  NC_036599.1,12
483,Murid betaherpesvirus 1,False,NC_004065.1,7
484,Tula orthohantavirus,True,NC_005226.1  NC_005228.1  NC_005227.2,19
485,Mamastrovirus 9,True,NC_013060.1,24
487,Hepacivirus H,False,KJ950939.1,5
488,Salmonid novirhabdovirus,False,NC_001652.1,0
489,Rio Bravo virus,True,JQ582840.1,5
491,Nairobi sheep disease orthonairovirus,False,NC_034387.1  NC_034391.1  NC_034386.1,25
492,Avian metaavulavirus 8,False,NC_039195.1,10
493,Bat coronavirus HKU10,False,NC_018871.1,13
494,Rousettus bat coronavirus HKU9,False,NC_009021.1,13
495,Radi vesiculovirus,False,NC_038287.1,0
496,Carnivore bocaparvovirus 1,False,NC_004442.1,17
498,Kamese hapavirus,False,NC_034450.1,0
500,Human coronavirus NL63,True,NC_005831.2,13
501,Montano orthohantavirus,False,NC_034403.1  NC_034397.1  NC_034396.1,19
503,Drosophila obscura sigmavirus,False,NC_022580.1,0
505,Beluga whale coronavirus SW1,False,NC_010646.1,13
506,Canid alphaherpesvirus 1,False,NC_030117.1,7
507,Human orthorubulavirus 2,True,NC_003443.1,10
508,Mammalian 1 orthobornavirus,True,NC_001607.1,31
509,Feline leukemia virus,False,NC_001940.1,16
510,Human orthorubulavirus 4,True,NC_021928.1,10
513,Pestivirus B,False,NC_002032.1,5
514,Moussa virus,False,NC_025359.1,0
517,Cumuto goukovirus,False,KF543244.1  KF543245.1  KF543246.1,12
518,Raccoonpox virus,False,NC_027213.1,14
520,Human respirovirus 3,True,NC_001796.2,10
521,Elapid 1 orthobornavirus,False,NC_024778.1,31
523,Pipistrellus bat coronavirus HKU5,False,NC_009020.1,13
524,Dobrava-Belgrade orthohantavirus,True,NC_005235.1  NC_005234.1  NC_005233.1,19
525,Cao Bang orthohantavirus,False,NC_034485.1  NC_034474.1  NC_034484.1,19
526,Rabbit fibroma virus,False,NC_001266.1,14
527,White-eye coronavirus HKU16,False,NC_016991.1,13
530,Orthohepevirus D,False,NC_018382.1,32
532,Hantaan orthohantavirus,True,NC_005218.1,19
533,Maraba vesiculovirus,False,NC_025255.1,0
538,Yellowtail ascites virus,False,NC_004168.1  NC_004176.1,30
539,Choclo orthohantavirus,True,NC_038374.1  NC_038373.1,19
545,Maize fine streak nucleorhabdovirus,False,NC_005974.1,0
546,Avian metaavulavirus 11,False,NC_025407.1,10
547,Chandipura vesiculovirus,True,NC_020805.1,0
548,Coffee ringspot dichorhavirus,False,NC_038756.1  NC_038755.1,0
549,Equid alphaherpesvirus 1,False,NC_001491.2,7
550,Okahandja mammarenavirus,False,NC_027137.1  NC_027135.1,15
551,Rhinolophus bat coronavirus HKU2,False,NC_009988.1,13
553,Lettuce big-vein associated varicosavirus,False,NC_011558.1  NC_011568.1,0
554,Fly wubeivirus,False,NC_031298.1  NC_031295.1  NC_031297.1,12
555,Monkeypox virus,True,NC_003310.1,14
556,Estero Real orthonairovirus,False,MH017280.1  MH017286.1  MH017274.1,25
557,Mumps orthorubulavirus,True,NC_002200.1,10
559,Keterah orthonairovirus,False,NC_034392.1  NC_034388.1  NC_034389.1,25
560,Moloney murine sarcoma virus,False,NC_001502.1,16
561,Rodent protoparvovirus 2,False,AF036710.1,17
562,Drosophila ananassae sigmavirus,False,NC_038279.1,0
563,Paraguayan mammarenavirus,False,NC_010761.1  NC_010756.1,15
564,Cocal vesiculovirus,True,NC_028255.1,0
565,Lumpy skin disease virus,False,NC_003027.1,14
566,Wutai mosquito phasivirus,False,NC_031317.1  NC_031318.1  NC_031319.1,12
567,Rubella virus,True,NC_001545.2,37
568,Modoc virus,False,NC_003635.1,5
570,Kenkeme orthohantavirus,False,NC_034560.1  NC_034565.1  NC_034559.1,19
571,Luxi orthohantavirus,False,NC_038529.1  NC_038528.1  NC_038530.1,19
572,Kimberley ephemerovirus,False,NC_025396.1,0
573,Goatpox virus,False,NC_004003.1,14
574,Oita ledantevirus,False,NC_034548.1,0
575,Swinepox virus,False,NC_003389.1,14
576,Cercopithecine alphaherpesvirus 2,False,NC_006560.1,7
578,Gouleako goukovirus,False,HQ541738.1  HQ541737.1  HQ541736.1,12
580,Middle East respiratory syndrome-related coronavirus,True,NC_019843.3,13
581,Pegivirus K,False,NC_034442.1,5
583,Murine coronavirus,False,NC_012936.1,13
584,Brazilian mammarenavirus,True,NC_006313.1  NC_006317.1,15
586,Mosqueiro hapavirus,False,NC_034448.1,0
587,Orthohepevirus C,False,GU345042.1,32
589,Nipah henipavirus,True,NC_002728.1,10
590,Avian coronavirus,False,NC_001451.1,13
593,Pestivirus I,False,NC_018713.1,5
594,Piscine novirhabdovirus,False,NC_000855.1,0
595,Cetacean morbillivirus,False,NC_005283.1,10
596,Tuhoko pararubulavirus 2,False,NC_025348.1,10
597,Alcelaphine gammaherpesvirus 1,False,NC_002531.1,7
599,Rice stripe tenuivirus,False,NC_003755.1  NC_003754.1  NC_003776.1  NC_003753.1,12
600,Mamastrovirus 2,False,NC_024701.1,24
601,Eggplant mottled dwarf nucleorhabdovirus,False,NC_025389.1,0
602,Suid alphaherpesvirus 1,False,NC_006151.1,7
603,Small ruminant morbillivirus,False,NC_006383.2,10
605,Equine torovirus,False,MG996765.1,29
606,Solwezi mammarenavirus,False,NC_038366.1  NC_038367.1,15
607,Bovine alphaherpesvirus 5,False,NC_005261.2,7
608,Mobala mammarenavirus,False,NC_007904.1  NC_007903.1,15
609,Hirame novirhabdovirus,False,NC_005093.1,0
610,Avian metaavulavirus 6,False,NC_039194.1,10
612,Macacine betaherpesvirus 3,False,NC_006150.1,7
613,Mamastrovirus 10,False,NC_004579.1,24
616,Indiana vesiculovirus,True,NC_038236.1,0
617,Caviid betaherpesvirus 2,False,NC_020231.1,7
619,Pike fry sprivivirus,False,NC_025371.1,0
620,Reptilian ferlavirus,False,NC_005084.2,10
622,Dabieshan orthohantavirus,False,NC_038383.1  NC_038384.1,19
623,Avian leukosis virus,False,KY235336.1,16
626,Strawberry crinkle cytorhabdovirus,False,MH129615.1,0
627,Bovine fever ephemerovirus,False,NC_002526.1,0
629,Ngaingan hapavirus,False,NC_013955.1,0
630,Thottopalayam thottimvirus,True,NC_010707.1  NC_010708.1  NC_010704.1,19
633,Porcine torovirus,False,NC_022787.1,29
634,Gray Lodge hapavirus,False,NC_034541.1,0
635,Orchid fleck dichorhavirus,False,NC_009608.1  NC_009609.1,0
636,Murine respirovirus,False,NC_001552.1,10
639,Equid alphaherpesvirus 9,False,NC_011644.1,7
640,Passeriform 1 orthobornavirus,False,NC_030690.1,31
641,Bruges orthohantavirus,False,NC_034402.1  NC_034395.1  NC_034394.1,19
643,Barley yellow striate mosaic cytorhabdovirus,False,NC_028244.1,0
644,Nkolbisson ledantevirus,False,NC_034539.1,0
646,Northern cereal mosaic cytorhabdovirus,False,NC_002251.1,0
647,Fathead minnow nidovirus 1,False,NC_038295.1,29
648,Wigeon coronavirus HKU20,False,NC_016995.1,13
650,Pegivirus A,True,NC_001837.1,5
651,Avian orthoavulavirus 13,False,NC_030231.1,10
652,Papiine alphaherpesvirus 2,False,NC_007653.1,7
654,Avian orthoavulavirus 9,False,NC_025390.1,10
657,Perinet vesiculovirus,False,NC_025394.1,0
658,Sangassou orthohantavirus,False,NC_034517.1  NC_034516.1  NC_034526.1,19
659,Fikirini ledantevirus,False,NC_025341.1,0
660,Datura yellow vein nucleorhabdovirus,False,NC_028231.1,0
661,Mossuril hapavirus,False,NC_038275.1,0
662,Ateline alphaherpesvirus 1,False,NC_034446.1,7
663,Taro vein chlorosis nucleorhabdovirus,False,NC_006942.1,0
664,Felid alphaherpesvirus 1,False,NC_013590.2,7
665,Arboretum almendravirus,False,NC_025393.1,0
666,Cali mammarenavirus,False,NC_006439.1  NC_006447.1,15
667,Mapuera orthorubulavirus,False,NC_009489.1,10
672,Scotophilus bat coronavirus 512,False,NC_009657.1,13
673,Bovine alphaherpesvirus 1,False,NC_001847.1,7
674,Mojiang henipavirus,False,NC_025352.1,10
675,Mount Elgon bat ledantevirus,False,NC_034545.1,0
677,Bovine foamy virus,False,NC_001831.1,16
678,Tanapox virus,True,NC_002642.1,14
679,Yata ephemerovirus,False,NC_028241.1,0
680,Carajas vesiculovirus,False,NC_038285.1,0
681,Colocasia bobone disease-associated cytorhabdovirus,False,NC_034551.1,0
682,Macropodid alphaherpesvirus 1,False,NC_029132.1,7
684,Le Dantec ledantevirus,False,NC_034443.1,0
685,Bat mumps orthorubulavirus,False,NC_038271.1,10
686,Myxoma virus,False,NC_001132.2,14
687,Fukuoka ledantevirus,False,NC_034454.1,0
688,Potato yellow dwarf nucleorhabdovirus,False,NC_016136.1,0
689,Human betaherpesvirus 7,True,NC_001716.2,7
691,Badu phasivirus,False,NC_038257.1  NC_038258.1  NC_038259.1,12
692,Kumasi ledantevirus,False,NC_028236.1,0
693,Pestivirus C,False,NC_002657.1,5
695,Alphaarterivirus equid,False,NC_002532.2,22
697,Equid alphaherpesvirus 8,False,NC_017826.1,7
698,Hendra henipavirus,True,NC_001906.3,10
699,Reptile sunshinevirus 1,False,NC_025345.1,38
700,Kappaarterivirus wobum,False,NC_026811.2,22
703,Cervid alphaherpesvirus 1,False,MH036942.1,7
704,Menangle pararubulavirus,True,NC_007620.1,10
706,Sena Madureira sripuvirus,False,NC_034529.1,0
707,Pegivirus J,False,KC815311.1,5
708,Yongjia ledantevirus,False,NC_031305.1,0
709,Tioman pararubulavirus,False,NC_004074.1,10
710,Salmon aquaparamyxovirus,False,NC_025360.1,10
713,Carp sprivivirus,False,NC_002803.1,0
715,Landjia hapavirus,False,NC_034533.1,0
716,Macacine alphaherpesvirus 1,True,NC_004812.1,7
