Unnamed: 0,Species,Human Host,Accessions,viral_family
135,Mamastrovirus 1,True,NC_030922.1,24
139,Influenza B virus,True,MH245265.1  MH245264.1  MH245263.1  MH245262.1  MH245261.1  MH245260.1  MH245259.1  MH245258.1,28
140,Ungulate bocaparvovirus 1,False,NC_001540.1,17
142,Human gammaherpesvirus 8,True,NC_009333.1,7
143,Human orthopneumovirus,True,NC_001781.1,34
144,Gammapapillomavirus 2,True,NC_001690.1,1
147,Ippy mammarenavirus,False,NC_007906.1  NC_007905.1,15
152,Gammapapillomavirus 5,True,NC_010329.1,1
154,Human immunodeficiency virus 2,True,NC_001722.1,16
157,Shimoni bat lyssavirus,True,NC_025365.1,0
158,Argentinian mammarenavirus,True,NC_005080.1  NC_005081.1,15
160,Carnivore amdoparvovirus 1,False,MF285607.1,17
162,Klamath tupavirus,False,NC_034549.1,0
164,Mamastrovirus 3,False,NC_025379.1,24
166,Walleye dermal sarcoma virus,False,NC_001867.1,16
169,Piry vesiculovirus,True,KU178986.1,0
174,Human betaherpesvirus 5,True,NC_006273.2,7
176,Alagoas vesiculovirus,True,NC_025353.1,0
177,Human mastadenovirus A,True,AC_000005.1,9
178,Puumala orthohantavirus,True,NC_005225.1  NC_005223.1  NC_005224.1,19
180,Bos taurus polyomavirus 1,False,NC_001442.1,3
182,Ikoma lyssavirus,True,NC_018629.1,0
183,Thogoto thogotovirus,True,NC_006508.1  NC_006495.1  NC_006496.1  NC_006506.1  NC_006507.1  NC_006504.1,28
185,Human metapneumovirus,True,NC_004148.2,34
188,Rotterdam reptarenavirus,False,NC_018484.1  NC_018481.1,15
189,Bovine mastadenovirus C,False,AF027599.2,9
191,Tamdy orthonairovirus,False,NC_031284.1  NC_031285.1  NC_031286.1,25
193,Tacaribe mammarenavirus,True,NC_004292.1  NC_004293.1,15
198,Avian metapneumovirus,False,NC_007652.1,34
201,Andes orthohantavirus,True,NC_003468.2  NC_003467.2  NC_003466.1,19
204,Mesocricetus auratus polyomavirus 1,False,NC_001663.2,3
206,Western chimpanzee simian foamy virus,True,NC_001364.1,16
207,Fusong orthohantavirus,False,NC_038447.1  NC_038446.1,19
210,Influenza C virus,True,KM504277.1  KM504278.1  KM504279.1  KM504280.1  KM504281.1  KM504282.1  KM504283.1,28
211,Panine betaherpesvirus 2,False,NC_003521.1,7
212,Alphapapillomavirus 12,False,NC_001678.1,1
215,Human gammaherpesvirus 4,True,NC_007605.1,7
219,Sakhalin orthonairovirus,False,KU925494.1  KU925495.1  KU925496.1,25
222,Macacine gammaherpesvirus 5,False,NC_003401.1,7
223,Quezon mobatvirus,False,NC_034401.1  NC_034393.1  NC_034400.1,19
224,Bovine leukemia virus,False,NC_001414.1,16
226,Maporal orthohantavirus,False,NC_034553.1  NC_034552.1  NC_034566.1,19
228,Cercopithecine betaherpesvirus 5,False,NC_012783.2,7
230,Anguillid perhabdovirus,False,NC_022581.1,0
232,Bayou orthohantavirus,True,NC_038299.1  NC_038300.1  NC_038298.1,19
234,Human polyomavirus 2,True,NC_001699.1,3
238,Adeno-associated dependoparvovirus B,True,NC_006152.1,17
240,Rhesus macaque simian foamy virus,True,NC_010819.1,16
241,Pipapillomavirus 1,False,NC_022647.1,1
242,Sin Nombre orthohantavirus,True,NC_005217.1  NC_005215.1  NC_005216.1,19
246,Avastrovirus 3,False,NC_005790.1,24
248,Mamastrovirus 8,True,GQ415660.1,24
250,Vesicular exanthema of swine virus,True,NC_002551.1,26
251,Drosophila immigrans sigmavirus,False,NC_038280.1,0
259,Tupaiid betaherpesvirus 1,False,NC_002794.1,7
261,Equine foamy virus,False,NC_002201.1,16
263,Grivet simian foamy virus,True,NC_010820.1,16
264,Thailand orthohantavirus,False,NC_034556.1  NC_034563.1  NC_034555.1,19
265,Xipapillomavirus 1,False,NC_004197.1,1
266,Latino mammarenavirus,False,NC_010760.1  NC_010758.1,15
268,Mamastrovirus 5,False,KY765684.1,24
270,Jembrana disease virus,False,U21603.1,16
272,Merino Walk mammarenavirus,False,NC_023763.1  NC_023764.1,15
274,Rochambeau curiovirus,False,NC_034534.1,0
276,Simian immunodeficiency virus,True,NC_001549.1,16
277,Carnivore protoparvovirus 1,False,NC_001539.1,17
279,Golden reptarenavirus,False,NC_018482.1  NC_018483.1,15
281,Seoul orthohantavirus,True,NC_005238.1  NC_005237.1  NC_005236.1,19
282,Crimean-Congo hemorrhagic fever orthonairovirus,True,NC_005301.3  NC_005300.2  NC_005302.1,25
283,California reptarenavirus,False,NC_023762.1  NC_023761.1,15
284,Dhori thogotovirus,False,NC_034261.1  NC_034263.1  NC_034254.1  NC_034255.1  NC_034262.1  NC_034256.1,28
285,Snakehead novirhabdovirus,False,NC_000903.1,0
286,Jurona vesiculovirus,True,NC_025392.1,0
287,Primate T-lymphotropic virus 3,True,EU649782.1,16
288,Zetapapillomavirus 1,False,NC_003748.1,1
289,Porcine mastadenovirus C,False,NC_002702.1,9
291,Iriri curiovirus,False,NC_034544.1,0
292,Loei River mammarenavirus,False,KC669693.1  KC669698.1,15
299,Rodent protoparvovirus 1,False,NC_001510.1,17
300,Squirrel monkey retrovirus,False,NC_001514.1,16
302,Khabarovsk orthohantavirus,False,NC_034519.1  NC_034518.1  NC_034527.1,19
305,Adeno-associated dependoparvovirus A,True,NC_002077.1,17
308,Macaca mulatta polyomavirus 1,True,NC_001669.1,3
309,Flexal mammarenavirus,True,NC_010759.1  NC_010757.1,15
310,Porcine mastadenovirus A,False,AC_000189.1,9
311,Alcelaphine gammaherpesvirus 2,False,NC_024382.1,7
312,Mouse mammary tumor virus,False,NC_001503.1,16
317,Marburg marburgvirus,True,NC_001608.3,27
318,Cano Delgadito orthohantavirus,False,NC_034515.1  NC_034525.1  NC_034528.1,19
322,Human alphaherpesvirus 2,True,NC_001798.2,7
324,Callitrichine gammaherpesvirus 3,False,NC_004367.1,7
327,Serra do Navio mammarenavirus,False,NC_010251.1  NC_010247.1,15
328,Bowe orthohantavirus,False,NC_034407.1  NC_034406.1  NC_034405.1,19
330,Puma lentivirus,False,U03982.1,16
331,Kern Canyon ledantevirus,False,NC_034451.1,0
332,Luna mammarenavirus,False,NC_016153.1  NC_016152.1,15
334,Lambdapapillomavirus 2,False,NC_001619.1,1
337,Ovine gammaherpesvirus 2,False,NC_007646.1,7
339,Chapare mammarenavirus,True,NC_010563.1  NC_010562.1,15
340,Nishimuro ledantevirus,False,NC_038276.1,0
341,Tupaia tupavirus,False,NC_007020.1,0
342,Lymphocytic choriomeningitis mammarenavirus,True,NC_004291.1  NC_004294.1,15
343,Primate T-lymphotropic virus 2,True,Y13051.1,16
344,Hepatitis B virus,True,AJ344115.1,23
346,Tamiami mammarenavirus,False,NC_010702.1  NC_010701.1,15
348,Mason-Pfizer monkey virus,False,NC_001550.1,16
350,Saimiriine gammaherpesvirus 2,False,NC_001350.1,7
351,Psittaciform 1 orthobornavirus,False,NC_030688.1,31
352,Pirital mammarenavirus,False,NC_005897.1  NC_005894.1,15
353,Rabbit hemorrhagic disease virus,False,NC_001543.1,26
354,Rice yellow stunt nucleorhabdovirus,False,NC_003746.1,0
355,Woolly monkey sarcoma virus,False,NC_009424.5,16
356,Omikronpapillomavirus 1,False,JN709471.1,1
357,Murid betaherpesvirus 2,False,NC_002512.2,7
358,Perch perhabdovirus,False,NC_020803.1,0
359,Hazara orthonairovirus,False,NC_038709.1  NC_038710.1  NC_038711.1,25
364,Jeju orthohantavirus,False,NC_034399.1  NC_034404.1  NC_034398.1,19
365,Gibbon ape leukemia virus,False,KT724048.1,16
366,Bovine atadenovirus D,False,NC_002685.2,9
367,Lunk mammarenavirus,False,NC_018711.1  NC_018710.1,15
370,Ungulate protoparvovirus 1,False,NC_001718.1,17
372,Equid alphaherpesvirus 3,False,NC_024771.1,7
374,Allpahuayo mammarenavirus,False,NC_010249.1  NC_010253.1,15
375,Fugong orthohantavirus,False,NC_034467.1  NC_034466.1  NC_034473.1,19
376,New Jersey vesiculovirus,True,NC_024473.1,0
377,Itacaiunas curiovirus,False,NC_034536.1,0
378,Avastrovirus 1,False,NC_002470.1,24
379,Equid gammaherpesvirus 2,False,NC_001650.2,7
381,Feline immunodeficiency virus,False,NC_001482.1,16
383,Laibin mobatvirus,False,NC_038515.1  NC_038513.1  NC_038514.1,19
384,American bat vesiculovirus,False,NC_022755.1,0
385,Dugbe orthonairovirus,True,NC_004159.1  NC_004158.1  NC_004157.1,25
386,Equid alphaherpesvirus 4,False,NC_001844.1,7
388,Curionopolis curiovirus,False,NC_025354.1,0
391,Human mastadenovirus B,True,AC_000019.1,9
393,Malpais Spring vesiculovirus,False,NC_025364.1,0
394,Lassa mammarenavirus,True,NC_004297.1  NC_004296.1,15
395,Ground squirrel hepatitis virus,False,NC_001484.1,23
397,Human alphaherpesvirus 3,True,NC_001348.1,7
402,Porcine circovirus 2,False,NC_005148.1,6
409,Murine mastadenovirus A,False,NC_000942.1,9
411,Bear Canyon mammarenavirus,False,NC_010255.1  NC_010256.1,15
412,Rockport orthohantavirus,False,NC_038695.1  NC_038694.1  NC_038696.1,19
413,Kasokero orthonairovirus,True,NC_036636.1  NC_029933.1  NC_029932.1,25
417,Epsilonpapillomavirus 1,False,NC_004195.1,1
418,Iotapapillomavirus 1,False,NC_001605.1,1
424,Lujo mammarenavirus,True,NC_012777.1  NC_012776.1,15
425,Drosophila affinis sigmavirus,False,NC_038278.1,0
426,Mus musculus polyomavirus 1,False,NC_001515.2,3
427,Equine infectious anemia virus,False,NC_001450.1,16
428,Kappapapillomavirus 2,False,NC_001541.1,1
431,Primate erythroparvovirus 1,True,NC_000883.2,17
432,Drosophila X virus,False,NC_004177.1  NC_004169.1,30
433,Gairo mammarenavirus,False,NC_026247.1  NC_026246.1,15
437,Cervid alphaherpesvirus 2,False,MH036943.1,7
439,Murine mastadenovirus B,False,NC_014899.1,9
441,Oliveros mammarenavirus,False,NC_010250.1  NC_010248.1,15
442,Ferak feravirus,False,KP710246.1  KP710264.1  KP710267.1,33
445,Whitewater Arroyo mammarenavirus,True,NC_010703.1  NC_010700.1,15
446,Mammalian 2 orthobornavirus,True,NC_030701.1,31
447,Wenzhou mammarenavirus,False,NC_026019.1  NC_026018.1,15
449,Nova mobatvirus,False,NC_034465.1  NC_034470.1  NC_034464.1,19
450,Eyach virus,False,NC_003696.1  NC_003697.1  NC_003698.1  NC_003699.1  NC_003700.1  NC_003701.1  NC_003702.1  NC_003703.1  NC_003704.1  NC_003705.1  NC_003706.1  NC_003707.1,20
452,Barur ledantevirus,False,NC_034535.1,0
454,Jaagsiekte sheep retrovirus,False,NC_001494.1,16
455,Bovine immunodeficiency virus,False,NC_001413.1,16
456,Equine mastadenovirus B,False,NC_027705.1,9
460,Waterbird 1 orthobornavirus,False,NC_029642.1,31
463,Dera Ghazi Khan orthonairovirus,False,KU925437.1  KU925438.1  KU925439.1,25
464,Visna-maedi virus,False,NC_001452.1,16
465,Equid gammaherpesvirus 5,False,NC_026421.1,7
467,Thiafora orthonairovirus,True,NC_029909.1  NC_029934.1  NC_029910.1,25
468,Feline foamy virus,False,NC_001871.1,16
470,Marco hapavirus,False,NC_034530.1,0
471,Mamastrovirus 13,False,NC_002469.1,24
472,Imjin thottimvirus,False,NC_034564.1  NC_034557.1  NC_034558.1,19
473,Keuraliba ledantevirus,False,NC_034540.1,0
477,Sapporo virus,True,NC_006554.1,26
479,Canine mastadenovirus A,False,NC_001734.1,9
480,Mus musculus polyomavirus 2,False,NC_001505.2,3
482,Nupapillomavirus 1,True,NC_001354.1,1
483,Murid betaherpesvirus 1,False,NC_004065.1,7
484,Tula orthohantavirus,True,NC_005226.1  NC_005228.1  NC_005227.2,19
485,Mamastrovirus 9,True,NC_013060.1,24
488,Salmonid novirhabdovirus,False,NC_001652.1,0
491,Nairobi sheep disease orthonairovirus,False,NC_034387.1  NC_034391.1  NC_034386.1,25
495,Radi vesiculovirus,False,NC_038287.1,0
496,Carnivore bocaparvovirus 1,False,NC_004442.1,17
497,Tree shrew mastadenovirus A,False,AC_000190.1,9
498,Kamese hapavirus,False,NC_034450.1,0
499,Aquareovirus G,False,NC_010584.1  NC_010585.1  NC_010586.1  NC_010587.1  NC_010588.1  NC_010589.1  NC_010590.1  NC_010591.1  NC_010592.1  NC_010593.1  NC_010594.1,20
501,Montano orthohantavirus,False,NC_034403.1  NC_034397.1  NC_034396.1,19
503,Drosophila obscura sigmavirus,False,NC_022580.1,0
504,Ovine atadenovirus D,False,NC_004037.2,9
506,Canid alphaherpesvirus 1,False,NC_030117.1,7
508,Mammalian 1 orthobornavirus,True,NC_001607.1,31
509,Feline leukemia virus,False,NC_001940.1,16
514,Moussa virus,False,NC_025359.1,0
516,Woodchuck hepatitis virus,False,NC_004107.1,23
519,Bovine mastadenovirus B,False,AC_000002.1,9
521,Elapid 1 orthobornavirus,False,NC_024778.1,31
522,Rice ragged stunt virus,False,NC_003759.1  NC_003757.1  NC_003749.1  NC_003769.1  NC_003750.1  NC_003751.1  NC_003771.1  NC_003752.1  NC_003770.1  NC_003758.1,20
524,Dobrava-Belgrade orthohantavirus,True,NC_005235.1  NC_005234.1  NC_005233.1,19
525,Cao Bang orthohantavirus,False,NC_034485.1  NC_034474.1  NC_034484.1,19
532,Hantaan orthohantavirus,True,NC_005218.1,19
533,Maraba vesiculovirus,False,NC_025255.1,0
535,Reptilian orthoreovirus,False,NC_023813.1  NC_023814.1  NC_023819.1  NC_023816.1  NC_023815.1  NC_023820.1  NC_023822.1  NC_023821.1  NC_023817.1  NC_023818.1,20
538,Yellowtail ascites virus,False,NC_004168.1  NC_004176.1,30
539,Choclo orthohantavirus,True,NC_038374.1  NC_038373.1,19
545,Maize fine streak nucleorhabdovirus,False,NC_005974.1,0
547,Chandipura vesiculovirus,True,NC_020805.1,0
548,Coffee ringspot dichorhavirus,False,NC_038756.1  NC_038755.1,0
549,Equid alphaherpesvirus 1,False,NC_001491.2,7
550,Okahandja mammarenavirus,False,NC_027137.1  NC_027135.1,15
553,Lettuce big-vein associated varicosavirus,False,NC_011558.1  NC_011568.1,0
556,Estero Real orthonairovirus,False,MH017280.1  MH017286.1  MH017274.1,25
559,Keterah orthonairovirus,False,NC_034392.1  NC_034388.1  NC_034389.1,25
560,Moloney murine sarcoma virus,False,NC_001502.1,16
561,Rodent protoparvovirus 2,False,AF036710.1,17
562,Drosophila ananassae sigmavirus,False,NC_038279.1,0
563,Paraguayan mammarenavirus,False,NC_010761.1  NC_010756.1,15
564,Cocal vesiculovirus,True,NC_028255.1,0
567,Rubella virus,True,NC_001545.2,37
569,Quaranfil quaranjavirus,True,GQ499302.1  GQ499303.1  FJ861695.1  JN412853.1  FJ861694.1  GQ499304.1,28
570,Kenkeme orthohantavirus,False,NC_034560.1  NC_034565.1  NC_034559.1,19
571,Luxi orthohantavirus,False,NC_038529.1  NC_038528.1  NC_038530.1,19
572,Kimberley ephemerovirus,False,NC_025396.1,0
574,Oita ledantevirus,False,NC_034548.1,0
576,Cercopithecine alphaherpesvirus 2,False,NC_006560.1,7
577,Deltapapillomavirus 2,False,NC_001523.1,1
579,Nilaparvata lugens reovirus,False,NC_003654.1  NC_003655.1  NC_003656.1  NC_003657.1  NC_003658.1  NC_003659.1  NC_003660.1  NC_003653.1  NC_003661.1  NC_003652.1,20
582,Newbury 1 virus,False,NC_007916.1,26
584,Brazilian mammarenavirus,True,NC_006313.1  NC_006317.1,15
586,Mosqueiro hapavirus,False,NC_034448.1,0
594,Piscine novirhabdovirus,False,NC_000855.1,0
597,Alcelaphine gammaherpesvirus 1,False,NC_002531.1,7
598,Aedes pseudoscutellaris reovirus,False,NC_007666.1  NC_007667.1  NC_007668.1  NC_007669.1  NC_007670.1  NC_007671.1  NC_007672.1  NC_007673.1  NC_007674.1,20
600,Mamastrovirus 2,False,NC_024701.1,24
601,Eggplant mottled dwarf nucleorhabdovirus,False,NC_025389.1,0
602,Suid alphaherpesvirus 1,False,NC_006151.1,7
604,Ovine mastadenovirus A,False,NC_002513.1,9
606,Solwezi mammarenavirus,False,NC_038366.1  NC_038367.1,15
607,Bovine alphaherpesvirus 5,False,NC_005261.2,7
608,Mobala mammarenavirus,False,NC_007904.1  NC_007903.1,15
609,Hirame novirhabdovirus,False,NC_005093.1,0
611,European brown hare syndrome virus,False,NC_002615.1,26
612,Macacine betaherpesvirus 3,False,NC_006150.1,7
613,Mamastrovirus 10,False,NC_004579.1,24
616,Indiana vesiculovirus,True,NC_038236.1,0
617,Caviid betaherpesvirus 2,False,NC_020231.1,7
619,Pike fry sprivivirus,False,NC_025371.1,0
622,Dabieshan orthohantavirus,False,NC_038383.1  NC_038384.1,19
623,Avian leukosis virus,False,KY235336.1,16
624,Cypovirus 2,False,NC_023491.1  NC_023486.1  NC_023492.1  NC_023487.1  NC_023488.1  NC_023493.1  NC_023489.1  NC_023494.1  NC_023490.1  NC_023495.1,20
626,Strawberry crinkle cytorhabdovirus,False,MH129615.1,0
627,Bovine fever ephemerovirus,False,NC_002526.1,0
629,Ngaingan hapavirus,False,NC_013955.1,0
630,Thottopalayam thottimvirus,True,NC_010707.1  NC_010708.1  NC_010704.1,19
634,Gray Lodge hapavirus,False,NC_034541.1,0
635,Orchid fleck dichorhavirus,False,NC_009608.1  NC_009609.1,0
637,Cypovirus 15,False,NC_002557.1  NC_002558.1  NC_002559.1  NC_002567.1  NC_002560.1  NC_002561.1  NC_002562.1  NC_002563.1  NC_002564.1  NC_002565.1  NC_002566.1,20
639,Equid alphaherpesvirus 9,False,NC_011644.1,7
640,Passeriform 1 orthobornavirus,False,NC_030690.1,31
641,Bruges orthohantavirus,False,NC_034402.1  NC_034395.1  NC_034394.1,19
643,Barley yellow striate mosaic cytorhabdovirus,False,NC_028244.1,0
644,Nkolbisson ledantevirus,False,NC_034539.1,0
646,Northern cereal mosaic cytorhabdovirus,False,NC_002251.1,0
652,Papiine alphaherpesvirus 2,False,NC_007653.1,7
657,Perinet vesiculovirus,False,NC_025394.1,0
658,Sangassou orthohantavirus,False,NC_034517.1  NC_034516.1  NC_034526.1,19
659,Fikirini ledantevirus,False,NC_025341.1,0
660,Datura yellow vein nucleorhabdovirus,False,NC_028231.1,0
661,Mossuril hapavirus,False,NC_038275.1,0
662,Ateline alphaherpesvirus 1,False,NC_034446.1,7
663,Taro vein chlorosis nucleorhabdovirus,False,NC_006942.1,0
664,Felid alphaherpesvirus 1,False,NC_013590.2,7
665,Arboretum almendravirus,False,NC_025393.1,0
666,Cali mammarenavirus,False,NC_006439.1  NC_006447.1,15
670,Influenza D virus,False,NC_036616.1  NC_036615.1  NC_036619.1  NC_036618.1  NC_036617.1  NC_036620.1  NC_036621.1,28
673,Bovine alphaherpesvirus 1,False,NC_001847.1,7
675,Mount Elgon bat ledantevirus,False,NC_034545.1,0
677,Bovine foamy virus,False,NC_001831.1,16
679,Yata ephemerovirus,False,NC_028241.1,0
680,Carajas vesiculovirus,False,NC_038285.1,0
681,Colocasia bobone disease-associated cytorhabdovirus,False,NC_034551.1,0
682,Macropodid alphaherpesvirus 1,False,NC_029132.1,7
683,Mycoreovirus 3,False,NC_007535.1  NC_007533.1  NC_007536.1  NC_007524.1  NC_007534.1  NC_007525.1  NC_007526.1  NC_007527.1  NC_007528.1  NC_007529.1  NC_007531.1  NC_007532.1,20
684,Le Dantec ledantevirus,False,NC_034443.1,0
687,Fukuoka ledantevirus,False,NC_034454.1,0
688,Potato yellow dwarf nucleorhabdovirus,False,NC_016136.1,0
689,Human betaherpesvirus 7,True,NC_001716.2,7
692,Kumasi ledantevirus,False,NC_028236.1,0
695,Alphaarterivirus equid,False,NC_002532.2,22
696,Human mastadenovirus F,True,NC_001454.1,9
697,Equid alphaherpesvirus 8,False,NC_017826.1,7
700,Kappaarterivirus wobum,False,NC_026811.2,22
702,Rice black streaked dwarf virus,False,NC_003728.1  NC_003729.1  NC_003730.1  NC_003731.1  NC_003732.1  NC_003733.1  NC_003734.1  NC_003735.1  NC_003736.1  NC_003737.1,20
703,Cervid alphaherpesvirus 1,False,MH036942.1,7
705,Aquareovirus A,False,NC_007582.1  NC_007583.1  NC_007584.1  NC_007586.1  NC_007592.1  NC_007585.1  NC_007587.1  NC_007588.1  NC_007589.1  NC_007590.1  NC_007591.1,20
706,Sena Madureira sripuvirus,False,NC_034529.1,0
708,Yongjia ledantevirus,False,NC_031305.1,0
713,Carp sprivivirus,False,NC_002803.1,0
715,Landjia hapavirus,False,NC_034533.1,0
716,Macacine alphaherpesvirus 1,True,NC_004812.1,7
717,Guanarito mammarenavirus,True,NC_005082.1  NC_005077.1,15
718,Bovine gammaherpesvirus 4,False,NC_002665.1,7
720,Salmon isavirus,False,NC_006503.1  NC_006505.1  NC_006502.1  NC_006501.1  NC_006500.2  NC_006499.1  NC_006498.1  NC_006497.1,28
721,Sonchus yellow net nucleorhabdovirus,False,NC_001615.3,0
722,Thetaarterivirus mikelba 1,False,NC_025112.1,22
723,Deltapapillomavirus 3,False,NC_001789.1,1
724,Kolente ledantevirus,False,NC_025342.1,0
725,Porcine type-C oncovirus,False,GU980187.1,16
727,Deltapapillomavirus 4,False,NC_001522.1,1
729,Cypovirus 5,False,NC_010670.1  NC_010669.1  NC_010668.1  NC_010667.1  NC_010666.1  NC_010665.1  NC_010662.1  NC_010664.1  NC_010663.1  NC_010661.1,20
731,Betaarterivirus chinrav 1,False,NC_028963.1,22
732,Aquareovirus B,False,NC_038630.1  NC_038629.1  NC_038624.1  NC_038625.1  NC_038631.1  NC_038626.1  NC_038627.1  NC_038632.1  NC_038628.1  NC_038633.1,20
735,Koolpinyah ephemerovirus,False,NC_028239.1,0
737,Jonchet jonvirus,False,KP710232.1  KP710240.1  KP710243.1,33
738,Maize rough dwarf virus,False,NC_037570.1  NC_037578.1  NC_037572.1  NC_037571.1  NC_028465.1  NC_037573.1  NC_037574.1  NC_037575.1  NC_037576.1  NC_037577.1,20
744,Cypovirus 14,False,NC_003006.1  NC_003007.1  NC_003008.1  NC_003009.1  NC_003010.1  NC_003011.1  NC_003012.1  NC_003013.1  NC_003014.1  NC_003015.1,20
745,Lambdaarterivirus afriporav,False,NC_026439.1,22
746,Colorado tick fever virus,True,NC_004181.1  NC_004182.1  NC_004183.1  NC_004184.1  NC_004185.1  NC_004186.1  NC_004187.1  NC_004188.1  NC_004180.1  NC_004189.1  NC_004191.1  NC_004190.1,20
749,Lambdapapillomavirus 1,False,NC_004765.1,1
750,Sripur sripuvirus,False,NC_034542.1,0
753,Bubaline alphaherpesvirus 1,False,KU936049.1,7
754,Avian orthoreovirus,False,NC_015126.1  NC_015128.1  NC_015127.1  NC_015129.1  NC_015130.1  NC_015131.1  NC_015132.1  NC_015133.1  NC_015134.1  NC_015135.1,20
755,Fiji disease virus,False,NC_007159.1  NC_007154.1  NC_007158.1  NC_007155.1  NC_007160.1  NC_007157.1  NC_007163.1  NC_007161.1  NC_007156.1  NC_007162.1,20
757,Porcine circovirus 1,False,NC_001792.2,6
759,Bovine mastadenovirus A,False,AC_000191.1,9
760,Almpiwar sripuvirus,False,NC_025391.1,0
764,Niakha sripuvirus,False,NC_025405.1,0
769,Wuhan ledantevirus,False,NC_031301.1,0
772,Coastal Plains tibrovirus,False,NC_025397.1,0
774,Koala retrovirus,False,NC_039228.1,16
779,Baboon orthoreovirus,False,NC_015877.1  NC_015878.1  NC_015879.1  NC_015880.1  NC_015881.1  NC_015882.1  NC_015883.1  NC_015884.1  NC_015886.1  NC_015885.1,20
780,Feline calicivirus,False,NC_001481.2,26
781,Chaco sripuvirus,False,NC_034550.1,0
782,Mal de Rio Cuarto virus,False,NC_008733.1  NC_008732.1  NC_008730.1  NC_008729.1  NC_008735.1  NC_008731.1  NC_008736.1  NC_008728.1  NC_008737.1  NC_008734.1,20
786,Joinjakaka hapavirus,False,NC_034538.1,0
789,Murine leukemia virus,False,NC_001501.1,16
791,Kotonkan ephemerovirus,False,NC_017714.1,0
793,Adelaide River ephemerovirus,False,NC_028246.1,0
797,Lettuce necrotic yellows cytorhabdovirus,False,NC_007642.1,0
