Unnamed: 0,Species,Human Host,Accessions,viral_family
92,Gammapapillomavirus 3,True,NC_001691.1,1
93,Jugra virus,False,NC_033699.1,5
94,Kyasanur Forest disease virus,True,JF416960.1,5
97,Reston ebolavirus,True,NC_004161.1,27
99,Human immunodeficiency virus 1,True,NC_001802.1,16
100,Norwalk virus,True,NC_001959.2,26
101,Mupapillomavirus 1,True,NC_001356.1,1
102,Powassan virus,True,NC_003687.1,5
103,Bagaza virus,True,NC_012534.1,5
104,Morreton vesiculovirus,False,NC_034508.1,0
105,Langat virus,True,NC_003690.1,5
106,Cacipacore virus,True,NC_026623.1,5
108,West Nile virus,True,NC_001563.2,5
109,Wyeomyia orthobunyavirus,True,NC_034212.1  NC_034213.1  NC_034211.1,4
110,Machupo mammarenavirus,True,NC_005079.1  NC_005078.1,15
112,Catu orthobunyavirus,True,KP792660.1  KP792659.1  KP792658.1,4
113,Mopeia mammarenavirus,False,NC_006574.1  NC_006575.1,15
114,Bimiti orthobunyavirus,False,KP792657.1  KP792656.1  KP792655.1,4
115,Caraparu orthobunyavirus,True,NC_034489.1  NC_034477.1  NC_034478.1,4
116,Kedougou virus,False,NC_012533.1,5
120,Kappapapillomavirus 1,False,NC_002232.1,1
121,Cosavirus F,True,NC_034385.1,2
123,Influenza A virus,True,CY216614.1  CY216615.1  CY216616.1  CY216617.1  CY216618.1  CY216619.1  CY216620.1  CY216621.1,28
124,Caprine arthritis encephalitis virus,False,NC_001463.1,16
126,Yokose virus,False,NC_005039.1,5
127,Infectious pancreatic necrosis virus,False,NC_001915.1  NC_001916.1,30
129,Bwamba orthobunyavirus,True,NC_034479.1  NC_034490.1  NC_034480.1,4
130,Isfahan vesiculovirus,True,NC_020806.1,0
131,West Caucasian bat lyssavirus,True,NC_025377.1,0
132,Oropouche orthobunyavirus,True,NC_005776.1  NC_005775.1  NC_005777.1,4
134,Human polyomavirus 1,True,NC_001538.1,3
136,Wesselsbron virus,True,NC_012735.1,5
137,Cosavirus A,True,NC_012800.1,2
138,Kadam virus,False,NC_033724.1,5
139,Influenza B virus,True,MH245265.1  MH245264.1  MH245263.1  MH245262.1  MH245261.1  MH245260.1  MH245259.1  MH245258.1,28
141,Pegivirus C,True,NC_001710.1,5
144,Gammapapillomavirus 2,True,NC_001690.1,1
145,Simian orthorubulavirus,False,NC_006428.1,10
147,Ippy mammarenavirus,False,NC_007906.1  NC_007905.1,15
148,Rotavirus F,False,NC_021625.1  NC_021626.1  NC_021631.1  NC_021630.1  NC_021632.1  NC_021635.1  NC_021633.1  NC_021628.1  NC_021627.1  NC_021629.1  NC_021634.1,18
149,Enterovirus H,False,NC_003988.1,2
151,Tremovirus A,False,NC_003990.1,2
152,Gammapapillomavirus 5,True,NC_010329.1,1
153,Akabane orthobunyavirus,False,NC_009894.1  NC_009895.1  NC_009896.1,4
154,Human immunodeficiency virus 2,True,NC_001722.1,16
156,Edge Hill virus,False,NC_030289.1,5
157,Shimoni bat lyssavirus,True,NC_025365.1,0
158,Argentinian mammarenavirus,True,NC_005080.1  NC_005081.1,15
159,Enterovirus B,True,AB426609.1,2
161,Enterovirus D,True,NC_001430.1,2
162,Klamath tupavirus,False,NC_034549.1,0
165,Sapelovirus A,False,NC_003987.1,2
166,Walleye dermal sarcoma virus,False,NC_001867.1,16
167,Guama orthobunyavirus,True,KP792666.1  KP792665.1  KP792664.1,4
168,Rotavirus G,False,NC_021590.1  NC_021580.1  NC_021581.1  NC_021589.1  NC_021583.1  NC_021588.1  NC_021585.1  NC_021584.1  NC_021582.1  NC_021586.1  NC_021587.1,18
169,Piry vesiculovirus,True,KU178986.1,0
170,Pegivirus I,False,NC_038437.1,5
171,Taterapox virus,False,NC_008291.1,14
172,Anopheles A orthobunyavirus,True,KY793537.1  KY793538.1  KY793539.1,4
173,California encephalitis orthobunyavirus,True,NC_004108.1  NC_004109.1  NC_004110.1,4
176,Alagoas vesiculovirus,True,NC_025353.1,0
179,Torchivirus A,False,NC_025890.1,2
180,Bos taurus polyomavirus 1,False,NC_001442.1,3
181,Bertioga orthobunyavirus,False,KY013487.1  KY013488.1  KY013489.1,4
182,Ikoma lyssavirus,True,NC_018629.1,0
183,Thogoto thogotovirus,True,NC_006508.1  NC_006495.1  NC_006496.1  NC_006506.1  NC_006507.1  NC_006504.1,28
184,Sosuga pararubulavirus,True,NC_025343.1,10
187,Batama orthobunyavirus,False,NC_038722.1,4
188,Rotterdam reptarenavirus,False,NC_018484.1  NC_018481.1,15
190,Yellow fever virus,True,JX898871.1,5
192,Parechovirus A,True,NC_001897.1,2
193,Tacaribe mammarenavirus,True,NC_004292.1  NC_004293.1,15
194,White bream virus,False,NC_008516.1,29
195,Avian metaavulavirus 5,False,NC_025361.1,10
196,Ntaya virus,True,NC_018705.3,5
197,Thimiri orthobunyavirus,False,MH484336.1  MH484337.1  MH484338.1,4
200,Phocine morbillivirus,False,NC_028249.1,10
202,Madrid orthobunyavirus,True,NC_034497.1  NC_034505.1  NC_034498.1,4
203,Hepacivirus K,False,NC_038430.1,5
204,Mesocricetus auratus polyomavirus 1,False,NC_001663.2,3
205,Cosavirus D,True,NC_012802.1,2
206,Western chimpanzee simian foamy virus,True,NC_001364.1,16
209,Rinderpest morbillivirus,False,NC_006296.2,10
210,Influenza C virus,True,KM504277.1  KM504278.1  KM504279.1  KM504280.1  KM504281.1  KM504282.1  KM504283.1,28
212,Alphapapillomavirus 12,False,NC_001678.1,1
213,Pseudocowpox virus,True,NC_013804.1,14
216,Guajara orthobunyavirus,False,NC_038734.1  NC_038733.1  NC_038732.1,4
218,Orf virus,True,NC_005336.1,14
221,Squirrelpox virus,False,NC_022563.1,14
224,Bovine leukemia virus,False,NC_001414.1,16
225,Parapoxvirus of red deer in New Zealand,False,NC_025963.1,14
227,Koongol orthobunyavirus,False,KP792669.1  KP792668.1  KP792667.1,4
229,Kokobera virus,True,NC_032088.1,5
230,Anguillid perhabdovirus,False,NC_022581.1,0
231,Rhinovirus A,True,NC_001617.1,2
234,Human polyomavirus 2,True,NC_001699.1,3
235,Gamboa orthobunyavirus,False,NC_038729.1  NC_038730.1  NC_038731.1,4
236,Hepatovirus D,False,NC_028363.1,2
237,Ghanaian bat henipavirus,False,NC_025256.1,10
240,Rhesus macaque simian foamy virus,True,NC_010819.1,16
241,Pipapillomavirus 1,False,NC_022647.1,1
244,Marituba orthobunyavirus,True,NC_034495.1  NC_034504.1  NC_034496.1,4
245,Oriboca orthobunyavirus,True,NC_034475.1  NC_034488.1  NC_034476.1,4
247,Porcine orthorubulavirus,False,NC_009640.1,10
249,Banzi virus,True,DQ859056.1,5
250,Vesicular exanthema of swine virus,True,NC_002551.1,26
251,Drosophila immigrans sigmavirus,False,NC_038280.1,0
252,Cosavirus E,True,NC_012798.1,2
253,Saboya virus,False,NC_033697.1,5
254,Kaeng Khoi orthobunyavirus,False,NC_034499.1  NC_034500.1  NC_034501.1,4
256,Human respirovirus 1,True,NC_003461.1,10
257,Variola virus,True,NC_001611.1,14
258,Dengue virus,True,NC_001477.1,5
260,Ectromelia virus,False,NC_004105.1,14
261,Equine foamy virus,False,NC_002201.1,16
262,Yunnan orbivirus,False,NC_007656.1  NC_007657.1  NC_007658.1  NC_007659.1  NC_007660.1  NC_007661.1  NC_007662.1  NC_007663.1  NC_007664.1  NC_007665.1,18
263,Grivet simian foamy virus,True,NC_010820.1,16
265,Xipapillomavirus 1,False,NC_004197.1,1
266,Latino mammarenavirus,False,NC_010760.1  NC_010758.1,15
267,Pestivirus E,False,NC_024018.2,5
269,Cardiovirus C,False,NC_038305.1,2
270,Jembrana disease virus,False,U21603.1,16
271,Ball python nidovirus 1,False,NC_024709.1,29
272,Merino Walk mammarenavirus,False,NC_023763.1  NC_023764.1,15
273,Bunyamwera orthobunyavirus,True,NC_001925.1  NC_001926.1  NC_001927.1,4
274,Rochambeau curiovirus,False,NC_034534.1,0
275,Enterovirus F,False,NC_021220.1,2
276,Simian immunodeficiency virus,True,NC_001549.1,16
278,Avian paraavulavirus 4,False,NC_019531.1,10
279,Golden reptarenavirus,False,NC_018482.1  NC_018483.1,15
280,Tacaiuma orthobunyavirus,True,MF497779.1  MF497777.1  MF497772.1,4
283,California reptarenavirus,False,NC_023762.1  NC_023761.1,15
284,Dhori thogotovirus,False,NC_034261.1  NC_034263.1  NC_034254.1  NC_034255.1  NC_034262.1  NC_034256.1,28
285,Snakehead novirhabdovirus,False,NC_000903.1,0
286,Jurona vesiculovirus,True,NC_025392.1,0
287,Primate T-lymphotropic virus 3,True,EU649782.1,16
288,Zetapapillomavirus 1,False,NC_003748.1,1
290,Camelpox virus,False,NC_003391.1,14
291,Iriri curiovirus,False,NC_034544.1,0
292,Loei River mammarenavirus,False,KC669693.1  KC669698.1,15
293,Manzanilla orthobunyavirus,False,NC_024076.1  NC_024074.1  NC_024075.1,4
295,Teviot pararubulavirus,False,NC_039198.1,10
296,Kadipiro virus,False,NC_004210.1  NC_004212.1  NC_004213.1  NC_004214.1  NC_004215.1  NC_004216.1  NC_004209.1  NC_004208.1  NC_004207.1  NC_004206.1  NC_004205.1  NC_004199.1,18
297,Guaroa orthobunyavirus,True,NC_034487.1  NC_034506.1  NC_034486.1,4
298,Meaban virus,False,NC_033721.1,5
300,Squirrel monkey retrovirus,False,NC_001514.1,16
301,Montana myotis leukoencephalitis virus,False,NC_004119.1,5
304,Patois orthobunyavirus,False,NC_043690.1  NC_043691.1  NC_043689.1,4
306,Jutiapa virus,False,NC_026620.1,5
307,Bovine respirovirus 3,False,NC_002161.1,10
308,Macaca mulatta polyomavirus 1,True,NC_001669.1,3
309,Flexal mammarenavirus,True,NC_010759.1  NC_010757.1,15
312,Mouse mammary tumor virus,False,NC_001503.1,16
313,Bouboui virus,True,NC_033693.1,5
314,Canine morbillivirus,True,NC_001921.1,10
315,Bluetongue virus,False,NC_006023.1  NC_006013.2  NC_006014.1  NC_006024.2  NC_006025.1  NC_006010.1  NC_006022.1  NC_006007.1  NC_006008.1  NC_006015.1,18
316,Enterovirus G,False,NC_004441.1,2
317,Marburg marburgvirus,True,NC_001608.3,27
320,Hepatovirus G,False,NC_038316.1,2
321,Equine encephalosis virus,False,FJ183384.1  FJ183385.1  FJ183386.1  FJ183387.1  FJ183388.1  FJ183389.1  FJ183390.1  FJ183391.1  FJ183392.1  FJ183393.1,18
325,Cardiovirus A,True,NC_001479.1,2
326,Kairi orthobunyavirus,False,KR260738.1  KR260739.1  KR260740.1,4
327,Serra do Navio mammarenavirus,False,NC_010251.1  NC_010247.1,15
330,Puma lentivirus,False,U03982.1,16
331,Kern Canyon ledantevirus,False,NC_034451.1,0
332,Luna mammarenavirus,False,NC_016153.1  NC_016152.1,15
334,Lambdapapillomavirus 2,False,NC_001619.1,1
335,Avian metaavulavirus 7,False,NC_025347.1,10
338,Bovine papular stomatitis virus,True,NC_005337.1,14
339,Chapare mammarenavirus,True,NC_010563.1  NC_010562.1,15
340,Nishimuro ledantevirus,False,NC_038276.1,0
341,Tupaia tupavirus,False,NC_007020.1,0
342,Lymphocytic choriomeningitis mammarenavirus,True,NC_004291.1  NC_004294.1,15
343,Primate T-lymphotropic virus 2,True,Y13051.1,16
344,Hepatitis B virus,True,AJ344115.1,23
345,Hepatovirus F,False,NC_038315.1,2
346,Tamiami mammarenavirus,False,NC_010702.1  NC_010701.1,15
347,Cosavirus B,True,NC_012801.1,2
348,Mason-Pfizer monkey virus,False,NC_001550.1,16
352,Pirital mammarenavirus,False,NC_005897.1  NC_005894.1,15
353,Rabbit hemorrhagic disease virus,False,NC_001543.1,26
354,Rice yellow stunt nucleorhabdovirus,False,NC_003746.1,0
355,Woolly monkey sarcoma virus,False,NC_009424.5,16
356,Omikronpapillomavirus 1,False,JN709471.1,1
358,Perch perhabdovirus,False,NC_020803.1,0
362,Aalivirus A,False,NC_023985.1,2
363,Hepacivirus E,False,KC815310.1,5
365,Gibbon ape leukemia virus,False,KT724048.1,16
367,Lunk mammarenavirus,False,NC_018711.1  NC_018710.1,15
368,Cowpox virus,True,NC_003663.2,14
369,Rotavirus H,True,NC_007548.1  NC_007549.1  NC_007550.1  NC_007551.1  NC_007552.1  NC_007553.1  NC_007554.1  NC_007555.1  NC_007556.1  NC_007557.1  NC_007558.1,18
371,Umatilla virus,False,NC_024503.1  NC_024504.1  NC_024505.1  NC_024506.1  NC_024507.1  NC_024508.1  NC_024509.1  NC_024510.1  NC_024499.1  NC_024500.1,18
373,Rotavirus I,False,NC_026825.2  NC_026826.2  NC_026828.2  NC_026827.2  NC_026820.2  NC_026829.2  NC_026821.2  NC_026822.2  NC_026830.2  NC_026823.2  NC_026824.2,18
374,Allpahuayo mammarenavirus,False,NC_010249.1  NC_010253.1,15
376,New Jersey vesiculovirus,True,NC_024473.1,0
377,Itacaiunas curiovirus,False,NC_034536.1,0
380,Corriparta virus,False,KC853042.1  KC853043.1  KC853044.1  KC853045.1  KC853046.1  KC853047.1  KC853048.1  KC853049.1  KC853050.1  KC853051.1,18
381,Feline immunodeficiency virus,False,NC_001482.1,16
382,Alajuela orthobunyavirus,False,NC_038717.1  NC_038715.1  NC_038716.1,4
384,American bat vesiculovirus,False,NC_022755.1,0
387,Molluscum contagiosum virus,True,NC_001731.1,14
388,Curionopolis curiovirus,False,NC_025354.1,0
389,Pegivirus F,False,NC_038434.1,5
390,Schmallenberg orthobunyavirus,True,NC_018463.1  NC_018467.1  NC_018464.1,4
392,Sheeppox virus,False,NC_004002.1,14
393,Malpais Spring vesiculovirus,False,NC_025364.1,0
394,Lassa mammarenavirus,True,NC_004297.1  NC_004296.1,15
395,Ground squirrel hepatitis virus,False,NC_001484.1,23
396,Passerivirus A,False,NC_014411.1,2
398,Turlock orthobunyavirus,False,MK514125.1  MK514122.1  MK514119.1,4
399,Avian paraavulavirus 3,False,NC_025373.1,10
401,Achimota pararubulavirus 1,False,NC_025403.1,10
402,Porcine circovirus 2,False,NC_005148.1,6
404,Tuhoko pararubulavirus 1,False,NC_025410.1,10
405,Hepacivirus F,False,NC_038427.1,5
406,Saumarez Reef virus,False,NC_033726.1,5
407,Peruvian horse sickness virus,False,NC_007748.1  NC_007749.1  NC_007750.1  NC_007751.1  NC_007755.1  NC_007752.1  NC_007756.1  NC_007754.1  NC_007753.1  NC_007757.1,18
408,Chilibre phlebovirus,False,MK330756.1  MK330757.1  MK330758.1,4
410,Mammalian orthorubulavirus 5,True,NC_006430.1,10
411,Bear Canyon mammarenavirus,False,NC_010255.1  NC_010256.1,15
414,Achimota pararubulavirus 2,False,NC_025404.1,10
415,Pegivirus G,False,NC_038435.1,5
416,Rotavirus C,True,NC_007547.1  NC_007546.1  NC_007572.1  NC_007574.1  NC_007570.1  NC_007543.1  NC_007544.1  NC_007571.1  NC_007545.1  NC_007569.1  NC_007573.1,18
417,Epsilonpapillomavirus 1,False,NC_004195.1,1
418,Iotapapillomavirus 1,False,NC_001605.1,1
420,Porcine respirovirus 1,False,NC_025402.1,10
421,Changuinola virus,True,NC_022639.1  NC_022633.1  NC_022634.1  NC_022640.1  NC_022635.1  NC_022641.1  NC_022636.1  NC_022637.1  NC_022642.1  NC_022638.1,18
423,Bovine nidovirus 1,False,NC_027199.1,29
424,Lujo mammarenavirus,True,NC_012777.1  NC_012776.1,15
425,Drosophila affinis sigmavirus,False,NC_038278.1,0
426,Mus musculus polyomavirus 1,False,NC_001515.2,3
427,Equine infectious anemia virus,False,NC_001450.1,16
428,Kappapapillomavirus 2,False,NC_001541.1,1
429,Mosavirus A,False,NC_023987.1,2
430,Mischivirus A,False,NC_034381.1,2
432,Drosophila X virus,False,NC_004177.1  NC_004169.1,30
433,Gairo mammarenavirus,False,NC_026247.1  NC_026246.1,15
434,Rabovirus A,False,NC_026314.1,2
435,Yaba monkey tumor virus,False,NC_005179.1,14
436,Enterovirus A,True,KU254596.1,2
438,Parechovirus C,False,NC_021482.1,2
440,Lebombo virus,True,JQ610665.1  JQ610666.1  JQ610667.1  JQ610668.1  JQ610669.1  JQ610670.1  JQ610671.1  JQ610672.1  JQ610673.1  JQ610674.1,18
441,Oliveros mammarenavirus,False,NC_010250.1  NC_010248.1,15
442,Ferak feravirus,False,KP710246.1  KP710264.1  KP710267.1,33
443,Chinook salmon nidovirus 1,False,NC_026812.1,29
444,Avian orthoavulavirus 1,True,NC_039223.1,10
445,Whitewater Arroyo mammarenavirus,True,NC_010703.1  NC_010700.1,15
447,Wenzhou mammarenavirus,False,NC_026019.1  NC_026018.1,15
448,Main Drain orthobunyavirus,False,MH484309.1  MH484310.1  MH484311.1,4
451,Avisivirus C,False,NC_024767.1,2
452,Barur ledantevirus,False,NC_034535.1,0
454,Jaagsiekte sheep retrovirus,False,NC_001494.1,16
455,Bovine immunodeficiency virus,False,NC_001413.1,16
457,Micromonas pusilla reovirus,False,NC_008171.1  NC_008172.1  NC_008173.1  NC_008174.1  NC_008175.1  NC_008176.1  NC_008177.1  NC_008178.1  NC_008179.1  NC_008180.1  NC_008181.1,18
458,Hepacivirus G,False,KJ950938.1,5
459,Volepox virus,False,NC_031033.1,14
461,Potamipivirus A,False,NC_022332.1,2
462,Phnom Penh bat virus,False,NC_034007.1,5
464,Visna-maedi virus,False,NC_001452.1,16
466,Hepatovirus B,False,NC_027818.1,2
468,Feline foamy virus,False,NC_001871.1,16
469,Hepacivirus C,True,NC_004102.1,5
470,Marco hapavirus,False,NC_034530.1,0
473,Keuraliba ledantevirus,False,NC_034540.1,0
474,Tuhoko pararubulavirus 3,False,NC_025350.1,10
475,Hepacivirus L,False,NC_031916.1,5
476,Hepatovirus I,False,NC_028364.1,2
477,Sapporo virus,True,NC_006554.1,26
480,Mus musculus polyomavirus 2,False,NC_001505.2,3
481,Avisivirus A,False,NC_038304.1,2
482,Nupapillomavirus 1,True,NC_001354.1,1
486,Hunnivirus A,False,NC_018668.1,2
487,Hepacivirus H,False,KJ950939.1,5
488,Salmonid novirhabdovirus,False,NC_001652.1,0
489,Rio Bravo virus,True,JQ582840.1,5
490,Bovine rhinitis B virus,False,NC_010354.1,2
492,Avian metaavulavirus 8,False,NC_039195.1,10
495,Radi vesiculovirus,False,NC_038287.1,0
498,Kamese hapavirus,False,NC_034450.1,0
502,Rice dwarf virus,False,NC_003760.1  NC_003761.1  NC_003762.1  NC_003763.1  NC_003764.1  NC_003765.1  NC_003766.1  NC_003767.1  NC_003768.1  NC_003772.1  NC_003773.1  NC_003774.1,18
503,Drosophila obscura sigmavirus,False,NC_022580.1,0
507,Human orthorubulavirus 2,True,NC_003443.1,10
509,Feline leukemia virus,False,NC_001940.1,16
510,Human orthorubulavirus 4,True,NC_021928.1,10
511,Kibale herbevirus,False,NC_034460.1  NC_034468.1  NC_034458.1,4
512,Orungo virus,True,JQ610675.1  JQ610676.1  JQ610677.1  JQ610678.1  JQ610679.1  JQ610680.1  JQ610681.1  JQ610682.1  JQ610683.1  JQ610684.1,18
513,Pestivirus B,False,NC_002032.1,5
514,Moussa virus,False,NC_025359.1,0
515,Limnipivirus A,False,NC_018506.1,2
516,Woodchuck hepatitis virus,False,NC_004107.1,23
518,Raccoonpox virus,False,NC_027213.1,14
520,Human respirovirus 3,True,NC_001796.2,10
526,Rabbit fibroma virus,False,NC_001266.1,14
528,Insect shangavirus,False,NC_031221.1  NC_031222.1  NC_031223.1,4
529,Zegla orthobunyavirus,False,NC_043687.1  NC_043688.1  NC_043686.1,4
531,Chobar Gorge virus,False,NC_027553.1  NC_027554.1  NC_027555.1  NC_027556.1  NC_027557.1  NC_027558.1  NC_027559.1  NC_027560.1  NC_027561.1  NC_027562.1,18
533,Maraba vesiculovirus,False,NC_025255.1,0
534,Wad Medani virus,False,NC_027533.1  NC_027539.1  NC_027540.1  NC_027541.1  NC_027542.1  NC_027543.1  NC_027544.1  NC_027545.1  NC_027546.1  NC_027547.1,18
536,Aichivirus A,True,AY747174.1,2
537,Sapelovirus B,False,NC_004451.1,2
538,Yellowtail ascites virus,False,NC_004168.1  NC_004176.1,30
540,Rotavirus D,False,NC_014511.1  NC_014512.1  NC_014513.1  NC_014514.1  NC_014515.1  NC_014516.1  NC_014517.1  NC_014518.1  NC_014519.1  NC_014520.1  NC_014521.1,18
543,Wound tumor virus,False,NC_038948.1  NC_038944.1  NC_038949.1  NC_038945.1  NC_038951.1  NC_038946.1  NC_038950.1  NC_038947.1  NC_038952.1,18
544,Rabbit picobirnavirus,False,NC_038919.1,35
545,Maize fine streak nucleorhabdovirus,False,NC_005974.1,0
546,Avian metaavulavirus 11,False,NC_025407.1,10
547,Chandipura vesiculovirus,True,NC_020805.1,0
548,Coffee ringspot dichorhavirus,False,NC_038756.1  NC_038755.1,0
550,Okahandja mammarenavirus,False,NC_027137.1  NC_027135.1,15
552,Bovine rhinitis A virus,False,NC_038303.1,2
553,Lettuce big-vein associated varicosavirus,False,NC_011558.1  NC_011568.1,0
555,Monkeypox virus,True,NC_003310.1,14
557,Mumps orthorubulavirus,True,NC_002200.1,10
558,Mischivirus C,False,NC_026470.1,2
560,Moloney murine sarcoma virus,False,NC_001502.1,16
562,Drosophila ananassae sigmavirus,False,NC_038279.1,0
563,Paraguayan mammarenavirus,False,NC_010761.1  NC_010756.1,15
564,Cocal vesiculovirus,True,NC_028255.1,0
565,Lumpy skin disease virus,False,NC_003027.1,14
567,Rubella virus,True,NC_001545.2,37
568,Modoc virus,False,NC_003635.1,5
569,Quaranfil quaranjavirus,True,GQ499302.1  GQ499303.1  FJ861695.1  JN412853.1  FJ861694.1  GQ499304.1,28
572,Kimberley ephemerovirus,False,NC_025396.1,0
573,Goatpox virus,False,NC_004003.1,14
574,Oita ledantevirus,False,NC_034548.1,0
575,Swinepox virus,False,NC_003389.1,14
577,Deltapapillomavirus 2,False,NC_001523.1,1
581,Pegivirus K,False,NC_034442.1,5
582,Newbury 1 virus,False,NC_007916.1,26
584,Brazilian mammarenavirus,True,NC_006313.1  NC_006317.1,15
585,Enterovirus I,False,KP345887.1,2
586,Mosqueiro hapavirus,False,NC_034448.1,0
588,Herbert herbevirus,False,JQ659256.1  JQ659257.1  JQ659258.1,4
589,Nipah henipavirus,True,NC_002728.1,10
591,Aichivirus F,False,KJ641694.1,2
592,Avihepatovirus A,False,NC_008250.2,2
593,Pestivirus I,False,NC_018713.1,5
594,Piscine novirhabdovirus,False,NC_000855.1,0
595,Cetacean morbillivirus,False,NC_005283.1,10
596,Tuhoko pararubulavirus 2,False,NC_025348.1,10
601,Eggplant mottled dwarf nucleorhabdovirus,False,NC_025389.1,0
603,Small ruminant morbillivirus,False,NC_006383.2,10
605,Equine torovirus,False,MG996765.1,29
606,Solwezi mammarenavirus,False,NC_038366.1  NC_038367.1,15
608,Mobala mammarenavirus,False,NC_007904.1  NC_007903.1,15
609,Hirame novirhabdovirus,False,NC_005093.1,0
610,Avian metaavulavirus 6,False,NC_039194.1,10
611,European brown hare syndrome virus,False,NC_002615.1,26
614,Parechovirus D,False,NC_034453.1,2
615,Gallivirus A,False,NC_018400.1,2
616,Indiana vesiculovirus,True,NC_038236.1,0
619,Pike fry sprivivirus,False,NC_025371.1,0
620,Reptilian ferlavirus,False,NC_005084.2,10
621,Ampivirus A,False,NC_027214.1,2
623,Avian leukosis virus,False,KY235336.1,16
625,African horse sickness virus,False,NC_006021.1  NC_005996.1  NC_006017.1  NC_006012.1  NC_006020.1  NC_006018.1  NC_006011.1  NC_006019.1  NC_006016.1  NC_006009.1,18
626,Strawberry crinkle cytorhabdovirus,False,MH129615.1,0
627,Bovine fever ephemerovirus,False,NC_002526.1,0
628,Liao ning virus,False,NC_007736.1  NC_007737.1  NC_007738.1  NC_007739.1  NC_007740.1  NC_007741.1  NC_007742.1  NC_007743.1  NC_007744.1  NC_007745.1  NC_007746.1  NC_007747.1,18
629,Ngaingan hapavirus,False,NC_013955.1,0
631,Epizootic hemorrhagic disease virus,False,NC_013396.1  NC_013397.1  NC_013398.1  NC_013399.1  NC_013400.1  NC_013401.1  NC_013403.1  NC_013402.1  NC_013404.1  NC_013405.1,18
632,Senecavirus A,False,NC_011349.1,2
633,Porcine torovirus,False,NC_022787.1,29
